Character,Line
Leslie Knope,"Okay, time for gifts."
Leslie Knope,"We have gift certificates for facials everybody, then you're gonna get a needlepoint pillow with your face on it and a news headline from a newspaper on the day you were born."
Marlene Griggs-Knope,"""Joseph Stalin dies""?"
Leslie Knope,"That's right, Mom, and you replaced him."
Leslie Knope,Though not in terms of genocide.
Leslie Knope,"Just in terms of, you know, being on earth."
Leslie Knope,"February 14th, Valentine's Day, is about romance, but February 13th, galentine's day, is about celebrating lady friends."
Leslie Knope,"It's wonderful, and it should be a national holiday."
Leslie Knope,It should be a national holiday.
Leslie Knope,"Dear Congress, it's Leslie again."
Leslie Knope,Let's talk about personal relationships.
Leslie Knope,Who wants to start?
Leslie Knope,Donna?
Donna Meagle,I have several men in rotation.
Donna Meagle,One's waiting for me out in the car.
Donna Meagle,"Don't worry, I rolled down the window."
Leslie Knope,"April, you're the old married broad here."
Leslie Knope,How's Andy?
April Ludgate,"Well Last week he was supposed to buy gas, but instead he bought novelty cookie cutters."
April Ludgate,Now everything we eat is shaped like a dinosaur.
April Ludgate,He's amazing.
Leslie Knope,Great.
Leslie Knope,"And mom, how's it going with Steven?"
Marlene Griggs-Knope,"Well, I met him on the Internet because of my lovely daughter, and we are compatible."
Leslie Knope,"La, la, la, la, la, la, la."
Leslie Knope,"Okay, no, no, no, no, no."
Leslie Knope,"Ann, can you start talking?"
Ann Perkins,"Well, I'm I'm I'm in a bit of a lull right now, but I'm so glad that you all have people in your lives that you care about, so Congrats!"
Ann Perkins,It's really hard to say congrats without sounding sarcastic.
Ann Perkins,"Seriously, I really hope you guys are all very happy Damn it."
April Ludgate,We are.
Leslie Knope,"Ann, I just wanted to say I'm sorry if I put you on the spot when I asked you about your love life."
Leslie Knope,How are you doing?
Ann Perkins,"You know, I'm mostly fine being single."
Ann Perkins,"It's just this time of year with the hearts and roses, it just gets me a little down."
Ann Perkins,"But galentine's day made me feel better, so thanks."
Leslie Knope,"Oh, Ann, you beautiful spinster."
