Character,Line
Leslie Knope,Giddyup!
Leslie Knope,Giddyup!
Narrator,Meet Leslie Knope.
Leslie Knope,I am the pants queen!
Narrator,"Leslie loves whipped cream, dancing with friends, and working hard for the Parks Department of Pawnee, Indiana."
Leslie Knope,"Cut it out, Tom."
Tom Haverford,It never gets old.
Narrator,She also loves her coworkers at City Hall.
Narrator,Ron Swanson.
Narrator,Tom Haverford.
Tom Haverford,Tommy Timberlake.
Narrator,April Ludgate.
April Ludgate,My mom is Puerto Rican.
April Ludgate,That's why I'm so lively and colorful.
Narrator,And Andy Dwyer.
Andy Dwyer,Nailed it.
Narrator,April and Andy like each other.
Narrator,"But when Andy accidentally kissed his exgirlfriend, Ann Perkins, April left."
Andy Dwyer,Wait.
Andy Dwyer,April!
Narrator,And he hasn't seen her since.
Narrator,"In the midst of all this love, two black hats rode into town."
Chris Traeger,Scientists believe that the first human being who will live 150 years has already been born.
Chris Traeger,I believe I am that human being.
Narrator,And they brought with them some disturbing news.
Ben Wyatt,"Effective tomorrow morning, the entire government will be shut down until further notice."
Narrator,What will Leslie do next?
Narrator,Will April and Andy make up and make out?
Narrator,Find out this season on Parks and Recreation.
Narrator,Starting right now.
Leslie Knope,Ron.
Leslie Knope,We're back.
Ron Swanson,Bully.
Leslie Knope,"The bankrupt government of Pawnee has been shut down all summer, so it's been three months of no work, no meetings, no memos, no late nights, nothing."
Leslie Knope,I wouldn't wish it on my worst enemy.
Leslie Knope,"Rounding up the team, so exciting."
Leslie Knope,I have goose bumps.
Leslie Knope,Feel.
Tom Haverford,And that's why they call me Prince Charming.
Tom Haverford,Because I always find the glass slipper for my Cinderella.
Extra,These are way too tight.
Tom Haverford,"Well, the real Cinderella didn't have hippo feet."
Leslie Knope,"Tom, we're back."
Tom Haverford,Jeremy!
Tom Haverford,Suck it!
Tom Haverford,"By the way, I've been giving away free sports bras to the girls at Hot Dog on a Stick."
Donna Meagle,"Look, we can dance all day, but it's time to step up."
Donna Meagle,"Are you buying 4,000 rubber nipples from me or not?"
Extra,"D, you have a visitor."
Donna Meagle,We back?
Leslie Knope,We're back.
Donna Meagle,All right.
Leslie Knope,Jerry.
Jerry Gergich,"Oh, my gosh."
Jerry Gergich,Look who's here.
Jerry Gergich,Leslie.
