Character,Line
Leslie Knope,Hello.
Leslie Knope,Hi.
Leslie Knope,"My name is Leslie Knope, and I work for the Parks and Recreation Department."
Leslie Knope,Can I ask you a few questions?
Leslie Knope,"Would you say that you are, ""Enjoying yourself and having fun, having a moderate amount of fun and somewhat enjoying yourself, or having no fun and no enjoyment?"""
Leslie Knope,I'm gonna put a lot of fun.
Child,"Ms. Knope, there's a drunk stuck in the slide."
Leslie Knope,"Sir, this is a children's slide."
Leslie Knope,You're not allowed to sleep in here.
Extra,What is?
Leslie Knope,"You know, when I first tell people that I work in the government, they say, ""Oh."""
Leslie Knope,"""The government."""
Leslie Knope,"""The government stinks."""
Leslie Knope,"""The lines are too long at the DMV."""
Leslie Knope,But now things have changed.
Leslie Knope,People need our help.
Leslie Knope,And it feels good to be needed.
Leslie Knope,Could you put your arms to your side?
Leslie Knope,And that might help you slide down a little easier.
Drunk,We don't--
Leslie Knope,Do you want to come this way?
Drunk,Uhuh.
Leslie Knope,"Okay, we're gonna need you to get out."
Drunk,Can you please go away?
Leslie Knope,Get out of the slide.
Leslie Knope,Okay?
Drunk,You're Can you please go away?
Leslie Knope,Here we go!
Leslie Knope,"Okay, wake up."
Leslie Knope,Here we go.
Leslie Knope,Out of the slide.
Leslie Knope,"You know, government isn't just a boys' club anymore."
Leslie Knope,Women are everywhere.
Leslie Knope,It's a great time to be a woman in politics.
Leslie Knope,"Hillary Clinton, Sarah Palin, me, Nancy Pelosi."
Leslie Knope,We did it!
Leslie Knope,"You know, I like to tell people, you know, ""Get on board and buckle up, because my ride's gonna be a big one."""
Leslie Knope,"And if you get motion sickness, you know, put your head between your knees 'cause Leslie Knope's stopping for no one."
Ron Swanson,Tonight is our next monthly community outreach public forum.
Leslie Knope,And that is tonight.
Ron Swanson,That is tonight.
Leslie Knope,Right.
Ron Swanson,Leslie will be running it.
Ron Swanson,And we need one more.
Ron Swanson,Who wants in?
Ron Swanson,Tom.
Tom Haverford,Fine.
Leslie Knope,This is a great thing for you guys to see.
Leslie Knope,This is where the rubber of government meets the road of actual human beings.
Leslie Knope,"When I go through these doors, I need to be on."
Leslie Knope,Like the White House Press Secretary.
Leslie Knope,Are you ready?
Tom Haverford,Yeah.
Leslie Knope,Okay.
Leslie Knope,Here we go.
Leslie Knope,It's locked.
Leslie Knope,Okay.
Leslie Knope,Here we go.
Leslie Knope,Thank you so much for coming.
Leslie Knope,What an amazing turnout.
Leslie Knope,My name is Leslie Knope.
