Character,Line
Leslie Knope,"What do you mean, you can't?"
Leslie Knope,"Look I am throwing a farewell party for my best friend, Ann Perkins."
Leslie Knope,"And if she casually mentioned 3 years ago that she thought indoor fireworks would be cool then guess what, you're gonna give me indoor fireworks."
Leslie Knope,Tonight's biggest surprise is 5 years in the making.
Leslie Knope,It all goes back to when I first met my best friend.
Ann Perkins,I'm here to talk about the abandoned lot on Sullivan Street.
Ann Perkins,"I've been trying to get this thing fixed for months, and it's government owned and you need to do something about it."
Leslie Knope,I will help you.
Ann Perkins,Is that a promise?
Leslie Knope,It's more than a promise.
Leslie Knope,It's a pinky promise.
Leslie Knope,That promise launched a friendship so grand it takes 103 scrapbooks to capture it.
Leslie Knope,"I have secretly arranged to officially break ground on Pawnee commons at midnight, fulfilling my pinky promise that I made five years ago."
Leslie Knope,"Oh, ice cream sandwich taste test!"
Leslie Knope,That was our biggest fight.
Harold,"Hey, Knope."
Leslie Knope,Harold.
Harold,You're breaking ground on the Pawnee commons tonight?
Harold,Public works never signed off on that.
Leslie Knope,"Look, your office was giving me a hard time, so I had to call in a few favors."
Harold,I don't like it when people go over my head.
Leslie Knope,Understood.
Leslie Knope,I will make a note of that.
Leslie Knope,Would you like a treat?
Harold,I run that department and I do not appreciate--
Harold,"Damn, that's really good."
Leslie Knope,Right?
Leslie Knope,There's gonna be a lot of these at the party.
Leslie Knope,You should come by.
Harold,I know-- I get it.
Harold,I know what you're doing.
Harold,And I still-- is there a little crunch in there?
Leslie Knope,Hazelnut.
Harold,Ooh.
Leslie Knope,"Ooh, right?"
Leslie Knope,See you tonight.
April Ludgate,"Okay, well, let's go set up this party."
Leslie Knope,"April, thank you."
Leslie Knope,"I know you may tease Ann, but deep down inside I can tell that you really care."
April Ludgate,Ann's leaving town and saying painful goodbyes to loved ones.
April Ludgate,Greatest day of my life!
Chris Traeger,Thank you all so much for helping me with these boxes.
Chris Traeger,"I'm just a little behind because every time I start, I get a little emotional."
Tom Haverford,"Hey, that box has my name on it."
Ben Wyatt,"Hey, this one has my name on it."
Andy Dwyer,This one has plates' name on it.
Chris Traeger,You have just found your buddy boxes.
Chris Traeger,Each box contains a memento of our friendship.
Chris Traeger,"I was gonna give them to you later, but there is no time like the present."
Chris Traeger,Fun pun alert.
Ron Swanson,A bronzed hamburger.
Chris Traeger,"It's from our turkey versus beef cookoff, remember?"
Chris Traeger,You were a worthy adversary.
Ron Swanson,"I would have preferred a regular hamburger for eating, but this is very nice."
Ben Wyatt,2008 Indiana state audit spreadsheets?
Ben Wyatt,"Man, that year was insane!"
Chris Traeger,That was the year you went from being an auditor to a legend.
Andy Dwyer,Whoa!
Jerry Gergich,A picture of me officiating Leslie and Ben's wedding.
Jerry Gergich,"And look, you can just about see my head."
Jerry Gergich,Thank you so much.
Tom Haverford,Snakejuice!
Tom Haverford,I thought these were destroyed by the FDA.
Chris Traeger,"I did have to go to a very seedy location to find it, but now I know where to go to place a bet on horse fighting."
Leslie Knope,"Okay, don't mention anything about the groundbreaking to Ann."
Leslie Knope,Repeat that back to me.
April Ludgate,"Tell Ann about the groundbreaking, frame Ann for murder, release a deadly virus into the water supply."
Leslie Knope,Good.
Leslie Knope,Oh!
Leslie Knope,"Bon voyage, Ann."
Ann Perkins,"My God, this is amazing."
Leslie Knope,That's sparkling cider.
Ann Perkins,Why is there a New Year's Eve countdown clock and the Easter bunny?
Leslie Knope,"I don't know when we're gonna be able to visit each other, so just to be safe this party is a celebration of every event that's gonna happen this year."
Leslie Knope,"Your birthday, New Year's, Chinese New Year's, flag day."
Leslie Knope,Ain't no party like a Leslie Knope party 'cause a Leslie Knope party is actually 30 parties.
Ann Perkins,"Knope, you have outknoped yourself."
April Ludgate,Seems like the party's dying down.
April Ludgate,Weird.
April Ludgate,"Ann, you probably wanna head to Michigan forever, so I snuck into your house and packed a bag for you."
April Ludgate,Bye.
Ann Perkins,This is just a bunch of bras and knives.
Ann Perkins,And loose onions.
Leslie Knope,"Okay, party!"
Leslie Knope,Don't drink!
Leslie Knope,Have fun!
Ben Wyatt,"Hey, so we have a little farewell gift for you."
Ben Wyatt,"We all pitched in and got you a gift card from that home store, ""Pots and Pans."""
