Character,Line
Ann Perkins,"Oh, God."
Tom Haverford,"Hey, Booboo bear."
Ann Perkins,What did you just call me?
Tom Haverford,Booboo bear.
Ann Perkins,Oh.
Tom Haverford,"It's one of several nicknames I made up for you, and you can choose which one you like best, 'cause I want this to be a give and take."
Ann Perkins,"Okay, we went out once, and nothing happened."
Ann Perkins,"There is no ""this."
Tom Haverford,""" We have ""cookie tush"" Wow, just right out the gate."
Tom Haverford,"""Winnie the boo,"" ""Lady preshpresh,"" ""Ann Berry sauce,"" ""Annie get your boo,"" ""Tommy's girl,"" ""Annie banannie"" Hey!"
Tom Haverford,"All right, let's do this."
Ann Perkins,What are you doing?
Tom Haverford,Is this not one of those?
Tom Haverford,I might have misread the vibe.
Ann Perkins,"Oh, my God, dude, you have to be cooler about this."
Ann Perkins,"Look, I told Leslie because she's my best friend, but if anybody finds out about this and they start jabbering, it's gonna make it really hard to know if this is actually anything, so just keep it on the DL, okay?"
Tom Haverford,I feel like you're embarrassed by me.
Ann Perkins,That is accurate.
Tom Haverford,"Can I at least change my Facebook status to ""In a relationship""?"
Ann Perkins,Definitely not.
Tom Haverford,"""It's complicated""?"
Ann Perkins,Whatever.
Tom Haverford,Am I in a relationship?
Tom Haverford,It's complicated.
Leslie Knope,"Chief Trumple, nice to see you."
Chief Trumple,"Hi, Hey, Knope."
Chief Trumple,Wyatt.
Ben Wyatt,"Been a long time, eh, cap'n?"
Ben Wyatt,Or Captain.
Ben Wyatt,"""Oh, Captain, my Captain!"
Ben Wyatt,""" From Dead Poets' Society."
Chief Trumple,You getting weird already?
Ben Wyatt,"Nope, I'm good."
Leslie Knope,"Pawnee's police chief is retiring, and I'm trying to get his endorsement before he goes."
Leslie Knope,I'm really nervous because I need this for my campaign.
Leslie Knope,And Ben is really nervous because he is afraid of cops.
Ben Wyatt,I'm not afraid of cops.
Ben Wyatt,I have no reason to be.
Ben Wyatt,"I never break any laws, ever Because I'm deathly afraid of cops."
Chief Trumple,"Look, Knope, I've always liked you."
Chief Trumple,But the Newports run this town.
Chief Trumple,"And frankly, they've donated a lot of money to the department."
Ben Wyatt,"Mo' money, mo' problems, that's what I always say."
Chief Trumple,"How about ""mo' money, more protective kevlar vests"" that save lives""?"
Ben Wyatt,"I Sometimes I say that, too."
Leslie Knope,"I understand you need to think about it, but if you were going to make a decision"
Chief Trumple,The guys are throwing me a little retirement thing tonight at O'Flynnigans.
Chief Trumple,There's gonna be beer.
Chief Trumple,So why don't you swing by?
Chief Trumple,I'll give you an answer.
Chief Trumple,"Weirdo can come, too."
Ben Wyatt,All right.
Leslie Knope,Let's go.
Ben Wyatt,"Oh, hey, uh, may I say"
Leslie Knope,Don't.
Ben Wyatt,That the boys in blue
Leslie Knope,Stop.
Ben Wyatt,are heroes?
Ben Wyatt,Obviously some more than others.
Ben Wyatt,"Oh, boy, here it comes."
Ben Wyatt,9 11.
Leslie Knope,And we're walking.
Ben Wyatt,Okay.
April Ludgate,"Listen up, people."
April Ludgate,This is very serious.
April Ludgate,"Jerry, if you're eating, you're not listening."
Andy Dwyer,"Thanks, babe."
Andy Dwyer,"I don't know how many of you have heard, but there's a flesheating virus going around."
Andy Dwyer,Yeah.
Andy Dwyer,"It's called ""music,"" and there's only one way to get a vaccine, and that is to play it."
Andy Dwyer,To play the you get an injection
Ron Swanson,"Just say your piece, son."
Andy Dwyer,I have finished writing Leslie's campaign anthem.
Andy Dwyer,"It's called Catch Your Dream, and it's amazing."
Andy Dwyer,"It's kind of like We Are The World, except I actually think it could have a real impact on society."
Andy Dwyer,"Here's the thing we need backup singers, and I thought, ""who better to be backup singers than Leslie's campaign team?"""
Andy Dwyer,Everyone's got something they're in charge of for Leslie's campaign.
Andy Dwyer,My job is the song.
Andy Dwyer,"She originally put me in charge of hot dogs at this fundraising barbecue, and I dropped them all all of them, like a thousand, so I really want to do a good job."
Andy Dwyer,"So we're gonna record this bitch tonight, 6 o'clock Doubletime Studio."
Ron Swanson,"Doubletime, you said?"
Ron Swanson,Little brick building over on Liondale Road?
Andy Dwyer,"Yeah, you know the one?"
Ron Swanson,No.
Leslie Knope,You could not keep it together in there.
Ben Wyatt,I know.
Ben Wyatt,I'm sorry.
Ben Wyatt,"But I'm fine now, as long as we get out of here as quickly as possible and never come back."
Dave Sanderson,"Hey, Leslie!"
Ben Wyatt,Oh!
Leslie Knope,Dave.
Dave Sanderson,Hey.
Leslie Knope,"Oh, my God."
Leslie Knope,Wow.
Dave Sanderson,Hey.
Leslie Knope,You look great.
Dave Sanderson,San Diego sun Got me all tanned up.
Leslie Knope,"So what are you oh, sorry."
Leslie Knope,"Um, Ben, this, uh this is my this is Dave Sanderson."
Ben Wyatt,"Oh, hey."
Dave Sanderson,Nice to meet you.
Dave Sanderson,"Uh, yes, uh, Leslie Knope is a female person with whom I was involved."
Dave Sanderson,"We had a romantic ""romantical"" involvement until I relocated to San Diego, which is that's in California, which is southwest of here by a number of miles."
Dave Sanderson,So we terminated our involvement at that time.
Leslie Knope,Are you here for a while?
