Character,Line
Tom Haverford,In front of you are six different wedding cakes from the top restaurants in Pawnee.
Tom Haverford,"Sample each one, and rank your two top favorites in the ballots provided."
Jerry Gergich,"Oh, boy."
Jerry Gergich,"They're all so good, I can't pick just two."
Tom Haverford,"Well, then you leave, Terry."
Tom Haverford,And pay for the cake you already ate.
Joe,I like the vanilla one with the lemon cream.
Craig Middlebrooks,"That was a joke cake I got from the grocery store, to weed out low quality palates."
Donna Meagle,"Maybe it's because he's my fiance and I love him, but I kind of like the grocery store one, too."
Tom Haverford,There's actually one more cake you haven't tried yet.
Tom Haverford,Donna has chosen me to be the Butler of Honor at her wedding.
Tom Haverford,"Now, granted, ""Butler of Honor"" is a term I made up, but it's not a job I take lightly."
Tom Haverford,That's why I'm about to give her a surprise bigger than when LeBron went back to Miami.
Donna Meagle,"Oh, my God."
Donna Meagle,DJ Bluntz?
Donna Meagle,What is happening right now?
Tom Haverford,I think you know what's happening.
Joe,"But but for real, though."
Joe,What what's happening?
Tom Haverford,Treat Yo' Self.
Donna Meagle,Treat Yo' Self 2017!
Tom Haverford,Treat Yo' Self 2017!
Donna Meagle,"Oh, my God!"
Donna Meagle,Is this for real?
Tom Haverford,"Oh, it's for real."
Tom Haverford,And it's the biggest one yet.
Joe,I still don't know what's happening.
Joe,"So, what's happening?"
Donna Meagle,Treat Yo' Self!
Joe,Not an answer to my question.
Donna Meagle,"Oh, my God, read the cake."
Joe,Still unclear.
Joe,"Terry, what's happening?"
Jerry Gergich,Treat Yo' Self.
Tom Haverford,It's the best day of the year!
Donna Meagle,It's the best day of the year!
Trodd,"Roscoe, people in this town are very angry about Gryzzl's data mining program."
Trodd,"In your opinion, have you done anything wrong?"
Roscoe,"We did not believe that we did anything to invade people's privacy, Trodd."
Roscoe,"But then, we checked thousands of emails and texts between our customers and their loved ones, and it seemed like people thought we were wrong."
Trodd,Gryzzl's currently trying to buy an enormous parcel of land to build a permanent headquarters in Pawnee.
Trodd,How will you win back our trust?
Roscoe,We are gonna be throwing a free concert with U2 and Beyonce.
Roscoe,"Tickets are already on your phones, seating is gonna be organized by income and sexual history."
Roscoe,"And that, I swear, is the last time that we will be peeking inside your computers."
Leslie Knope,"Wow, Gryzzl is scrambling."
Leslie Knope,"And for the first time in this land battle, they are vulnerable and we are gonna capitalize on it with something big and exciting."
Andy Dwyer,I've got something big and exciting.
Andy Dwyer,All we need is a blimp and a decoy blimp.
Leslie Knope,Okay.
Leslie Knope,"For what I hope is the last time, but we'll assume is not the last time, our strategy does not involve blimps."
Leslie Knope,We already have an idea.
Leslie Knope,April?
April Ludgate,Okay.
April Ludgate,Our new proposal will ask them to split the land.
April Ludgate,Gryzzl will take half for their campus and then donate the rest to National Parks.
April Ludgate,"It's not ideal, but they may go for it because of how bad they screwed up."
Ron Swanson,"I am not a spy, and I would never reveal classified information."
Ben Wyatt,Do you have to say that every time?
Ron Swanson,Yes.
Ron Swanson,But I know Gryzzl is dead set on owning the entire parcel.
Ron Swanson,I'm not sure this plan will work.
Leslie Knope,"Well, if it doesn't, something will."
Leslie Knope,"Because when you and I team up, great things happen."
Leslie Knope,"Ron and I had a little falling out, but we are back, baby."
Leslie Knope,"And just like Joey Fatone and Lance Bass, we are totally in sync."
Leslie Knope,Come on.
Leslie Knope,Okay.
Leslie Knope,Just give me a... We're in sync emotionally.
Leslie Knope,Stop patting my head.
Ben Wyatt,Huh.
Ben Wyatt,Looks like Newport Trust is making an announcement.
Jessica Wicks,"Last week, the Newport Trust told Gryzzl, in no uncertain terms, that we would not do business with a company that invades our privacy."
Jessica Wicks,"Then, Gryzzl upped their offer to $125 million, and I swear to God, y'all, I nearly fainted."
Jessica Wicks,So we are officially jumping the gun and selling to Gryzzl for $125 million.
Leslie Knope,What?
Jessica Wicks,Let me repeat that because it makes me very horny.
Ron Swanson,"C'mon, Knope."
Jessica Wicks,$125 million.
Ron Swanson,How about we go drown our sorrows in some waffles?
Donna Meagle,Treat Yo' Self
Lucy,"Hey, boss."
Lucy,"Before you go, can you sign some checks?"
Lucy,Do mine first.
Lucy,"In case something happens to you, I wanna make sure I get paid."
Tom Haverford,Looking out for number one.
Tom Haverford,Always smart.
Tom Haverford,"So, how is post-breakup life?"
Lucy,"Well, breakups are famously super fun and make everyone feel awesome."
Lucy,"So, it's no different."
Donna Meagle,You should come to my wedding.
Donna Meagle,It's gonna be hella fun.
Tom Haverford,"Yeah, you should come with me."
Tom Haverford,"As, like, a plus-one type thing."
Tom Haverford,Maybe we just go as work friends.
Tom Haverford,"Maybe it's just even, you know, boss, employee type thing."
Tom Haverford,You know what?
Tom Haverford,That's what you should do.
Tom Haverford,You should come to the wedding... And do paperwork.
Lucy,"Stop, you're making this sound almost too fun."
Tom Haverford,"Whatever, just text me when you decide."
Tom Haverford,I literally couldn't care less.
Tom Haverford,"So, yeah."
Tom Haverford,"Let's hit it, Donna."
Donna Meagle,"Um, can we talk about that disastrous interaction you just had with Lucy?"
Tom Haverford,Nope.
Tom Haverford,All we're talking about is treating yo' self.
Tom Haverford,Today is about one thing.
Tom Haverford,Things.
Tom Haverford,"Things, Donna!"
Tom Haverford,Our favorite.
Donna Meagle,"Well, where is Bluntz taking us?"
Donna Meagle,This is not the way to the mall.
Tom Haverford,That's 'cause we're not going to the mall.
Tom Haverford,We're finally gonna do something we've always talked about.
Donna Meagle,No way.
Tom Haverford,Treat Yo' Self.
Tom Haverford,In Beverly Hills!
Leslie Knope,All I wanted was valued at 100 million dollars given to me for free.
Leslie Knope,Is that too much to ask?
April Ludgate,I'll say it again.
April Ludgate,Voodoo is still an option.
Leslie Knope,No.
Leslie Knope,It's over.
Leslie Knope,They won.
Leslie Knope,Everything is changing.
Leslie Knope,This town is gonna be unrecognizable in 10 years.
Leslie Knope,Even JJ's Diner is disappearing.
JJ,What can I get you guys?
Leslie Knope,However many waffles it takes to keep you in business.
Leslie Knope,I'm happy with some of the changes that Pawnee has gone through.
Leslie Knope,"I mean, the standard of living is up, we have pressed juice bars, and yoga studios, and a pet hotel."
Leslie Knope,But I think the town is losing some of its charm.
Leslie Knope,And there's too much kale now.
Leslie Knope,One place asked me if I wanted kale in my milkshake.
Leslie Knope,"My milkshake, you guys."
Ron Swanson,"Even though I'm a firm believer in the free market, and your failure as a businessman is ultimately to blame, it's still a travesty your diner is closing."
JJ,"Well, I agree with you."
JJ,But the guy who bought the property didn't even give me a chance to re-up the lease.
JJ,Can't win 'em all.
Leslie Knope,No.
Leslie Knope,Enough is enough.
Leslie Knope,"They may have taken that land, but I will be damned if they take my waffles."
Leslie Knope,JJ.
JJ,What?
JJ,Is something wrong?
Leslie Knope,"No, nothing is ever wrong here."
Leslie Knope,That's why we are gonna fight hard to save your diner.
Ben Wyatt,"Now, you said your new landlord didn't give you a chance to counter."
Ben Wyatt,Who is it?
JJ,It was a company with a weird sounding name.
JJ,Hang on.
Andy Dwyer,Was it Putin?
Andy Dwyer,"Voldemort Putin, of Russia?"
Andy Dwyer,I'd love to take that bastard down.
JJ,Here it is.
JJ,"""Thigh Gap, LLC Owner, Dennis Feinstein."""
Leslie Knope,The cologne guy?
Leslie Knope,"Ugh, figures."
Leslie Knope,That guy is the worst.
Leslie Knope,Okay.
Leslie Knope,We are gonna take him down with an old fashioned public rally.
Leslie Knope,"April, I need you to get the word out, with whatever method of communication young people are using these days."
April Ludgate,"Oh, yeah."
April Ludgate,Tiny rolled up scrolls delivered by trained foxes.
April Ludgate,I'm on it.
Leslie Knope,"Andy, you thinking what I'm thinking?"
Andy Dwyer,"Oh, hell, yeah."
Andy Dwyer,Blimp time.
Leslie Knope,No.
Leslie Knope,I think this is a job for Jonathan Karate.
Andy Dwyer,Awesome.
Andy Dwyer,Even better.
Leslie Knope,"Ron, what do you say?"
Leslie Knope,Dynamic duo get together one more time to try to save JJ's Diner?
Ron Swanson,I can't think of anything more noble to go to war over than bacon and eggs.
Leslie Knope,"Hear, hear."
Leslie Knope,"Oh, well."
Leslie Knope,"Well, we'll keep practicing."
Leslie Knope,"All right, everybody, listen up."
Leslie Knope,We're here today because JJ's Diner has been a part of Pawnee for 41 years.
Leslie Knope,"And this man, right here, built that diner from the ground up, with his own two hands."
JJ,That's not true.
Leslie Knope,"It's called ""constructing a narrative,"" JJ."
Leslie Knope,"You stick to the breakfast, I'll deal with the politics."
Leslie Knope,"So, now, let's hear from a man who knows the value of things staying the same."
Leslie Knope,Ron Swanson.
Ron Swanson,I do not like rallies.
Ron Swanson,"And based on what I see from this vantage point, I do not like most of you."
Ron Swanson,What I do like is breakfast food.
Ron Swanson,"JJ's has very good breakfast food, so it should remain open."
Ron Swanson,Please do not approach me on the street after this event and attempt to talk to me.
Ron Swanson,Our similarities begin and end with this single issue.
Ron Swanson,Ron Swanson.
Extra,Can I help you?
Andy Dwyer,Yes.
Andy Dwyer,We are here to see Dennis Feinstein.
Andy Dwyer,The appointment should be under Karate.
Andy Dwyer,Jonathan Karate.
Extra,"Um, I don't see a ""Jonathan Karate"" anywhere."
Andy Dwyer,Exactly.
Andy Dwyer,"Occasionally on my show, we deal with real issues like bullying, peer pressure, or holding in farts."
Andy Dwyer,"In those very special episodes, I become Jonathan Karate, the very serious older brother of Johnny Karate."
