Character,Line
Extra,"Support for Pawnee Community Radio comes from the Wendell G. and Muriel Fathwright Korbleman Foundation, and Sweetums Cares, a nonprofit group that puts umbrella hats on homeless people when it rains."
Derry Murbles,"Welcome to Thoughts for your thoughts I'm Derry Murbles filling in for David Parker, who took off for eight months to study the migration patterns of our nation's squirrels."
Derry Murbles,We have not seen him since.
Derry Murbles,My guest today is author Leslie Knope.
Derry Murbles,The book: Pawnee: The greatest town in America.
Leslie Knope,I wrote a book.
Leslie Knope,The first historical guide to Pawnee.
Leslie Knope,"I wrote it as a reference for myself, but then, my campaign advisor said we should make it a big, wide release."
Leslie Knope,"So we had people contribute, we added pictures, and we removed a lot of my poems and emotional ramblings and pictures of unicorns, and here it is!"
Derry Murbles,"Leslie, could one say that a book is nothing more than a painting of words, which are the notes on the tapestry of the greatest film ever sculpted?"
Leslie Knope,One could say that.
Leslie Knope,But should one?
Derry Murbles,"Join us next week when David Bianculli will be filling in for Richard Chang Jefferson, who will be filling in for me."
Derry Murbles,"Leslie, would you like to take us out?"
Leslie Knope,Okay.
Leslie Knope,"""Please enjoy a song from the lesbian Afro-Norwegian Funk duo, Nefertiti's Fjord."""
Leslie Knope,"Oh, wow."
Leslie Knope,They are terrible.
Derry Murbles,"Oh, yes."
Derry Murbles,They're quite awful.
Derry Murbles,"But they are lesbians, so."
Ron Swanson,"Usually, I only read nautical novels and my own personal manifestos, but I'm proud to make this exception."
Leslie Knope,"Thank you, Ron."
Leslie Knope,I expect all of you to buy additional copies.
Leslie Knope,But I wanted the first one that you owned to be delivered and signed by me.
April Ludgate,"God, this goes on for, like, seven pages!"
Leslie Knope,"I started thinking about you as a woman, and as a person, and I got carried away."
Jerry Gergich,"Okay, mine just says, ""Get well soon."""
Leslie Knope,Aren't you sick?
Jerry Gergich,No.
Leslie Knope,Something's off.
Chris Traeger,"Leslie, I loved your book."
Chris Traeger,I read it cover to cover.
Leslie Knope,Wow.
Leslie Knope,I just gave it to you an hour ago.
Chris Traeger,I'm a speed reader.
Chris Traeger,"I can read over 3,000 words a minute with total comprehension."
Chris Traeger,"One time, I read all of Siddhartha at a traffic stop."
Tom Haverford,Pawnee's most notorious businessman in the building.
Tom Haverford,I brought some Entertainment 720 pillowcases for your pillow.
Ben Wyatt,"""Never stop dreaming."""
Ben Wyatt,Tom Haverford.
Chris Traeger,"""I never do."""
Chris Traeger,Chris Traeger.
Tom Haverford,Respect.
Tom Haverford,Game recognize game.
Leslie Knope,"Tom, I have Pawnee Today in an hour."
Leslie Knope,Was my book selected for Joan's cook club?
Ben Wyatt,Joan Callamezzo has a book club?
Leslie Knope,Joan Callamezzo started a book club four years ago.
Leslie Knope,And now she is the literary tastemaker in the town.
Leslie Knope,"The Time Traveler's Optometrist, by Pawnee's own Penelope Foster."
Leslie Knope,A heartwarming story about a caveman eye doctor who travels to presentday Cincinnati and can see everything but love.
Leslie Knope,Unreadable.
Leslie Knope,"Then Joan slaps her sticker on it, best seller, four years in a row."
Leslie Knope,You told me you could get me that sticker.
Leslie Knope,Did you get it?
Tom Haverford,"I'm trying, Leslie."
Tom Haverford,But Joan got an anonymous tip that there's a factual inaccuracy in your book.
Leslie Knope,That's impossible.
Leslie Knope,I checked every detail with the historical society.
Leslie Knope,Did she say what it was?
Tom Haverford,She won't tell me.
Tom Haverford,"I think she wants one of her big ""gotcha"" moments."
Leslie Knope,"Well, she's not gonna getch me."
Chris Traeger,I found no inaccuracies.
Leslie Knope,"Joan Callamezzo claims there is a mistake in my book, which there is not, and so now, she's trying to get me on a tiny technicality."
Leslie Knope,"So just in case there is a mistake, which there is not, I need all of you factchecking every single detail."
Leslie Knope,"Jerry, I need you to hit the road and reinterview everyone who lives out of town."
Jerry Gergich,"On it, boss."
Leslie Knope,"The rest of you, call me as soon as you find the mistake that does not exist."
April Ludgate,Do you think there's actually a mistake in here?
Ron Swanson,I doubt it.
Ron Swanson,"If there's one thing Leslie's not, it's sloppy."
Ron Swanson,She's also not brief.
Ron Swanson,This is gonna take forever.
Ron Swanson,"It's just us, I hope."
April Ludgate,I wish.
Ann Perkins,"Hey, guys!"
Ann Perkins,Ready to do some factcheckin'?
Ann Perkins,Here we go.
Ann Perkins,Helping Leslie.
Ann Perkins,Okeydoke.
Joan Callamezzo,Hi.
Joan Callamezzo,Joan Callamezzo.
Ben Wyatt,"Oh, yeah."
Ben Wyatt,Hi.
Ben Wyatt,Ben Wyatt.
Ben Wyatt,we've met.
Joan Callamezzo,I don't think so.
Ben Wyatt,"Yeah, I was on your show."
Joan Callamezzo,Nope.
Tom Haverford,I'm tryin' to find the words to describe this girl without bein' disrespectful Getting the book into Joan's book club will really help Leslie.
Tom Haverford,"But it'll also help my company, Entertainment 720."
Tom Haverford,"At the risk of bragging, one of the things I'm best at is riding coattails."
Tom Haverford,"Behind every successful man Is me, smiling and taking partial credit."
Tom Haverford,"Now, about Leslie's book."
Tom Haverford,Am I gonna be happy?
Joan Callamezzo,"We'll see, won't we?"
Tom Haverford,Ooh!
Ben Wyatt,"Wow, you guys are really cute together."
Tom Haverford,"Ben, I'm cute together with everybody."
Ron Swanson,Anyone find any mistakes?
April Ludgate,"Yeah, actually."
April Ludgate,"In here, it says that Pawnee is great."
April Ludgate,"But in reality, it's terrible."
Ron Swanson,Let Tom know we haven't found anything.
Ann Perkins,"Hey, I'm thinking about getting a new phone."
Ann Perkins,Do you guys like your phones?
April Ludgate,I've never used a phone in my life.
Ann Perkins,"What about you, Ron?"
Ann Perkins,Do you like your phone?
Ann Perkins,Here's my goal.
