Character,Line
Ben Wyatt,"Okay, everybody."
Ben Wyatt,"Big, big news."
Ben Wyatt,"Uh, Leslie, would you like to do the honors?"
Leslie Knope,"No, I think you should deliver the news."
Ben Wyatt,"Yeah, but you're the candidate."
Leslie Knope,"Yeah, but you're the brilliant campaign manager."
Ben Wyatt,But you're the cutest.
Leslie Knope,I love you.
Ben Wyatt,I love you too.
Ann Perkins,"Hey, were you going to tell us something?"
Leslie Knope,"Oh, yeah."
Ben Wyatt,"Oh, right."
Ben Wyatt,The latest poll has us only two points behind Bobby Newport!
Ann Perkins,Whoo!
Leslie Knope,Yes!
Andy Dwyer,Two points!
Leslie Knope,"I know, you guys, we only have one more day to close the gap, and we're going to do so in a onetime campaign blitz aboard the S.S. Knope"
Leslie Knope,This is going to be our home for the next 24 hours.
Leslie Knope,"And if we win, hopefully, it will be the home that Ben and I share forever."
Ben Wyatt,"Uh, what?"
Leslie Knope,It's just an idea I had.
Leslie Knope,We don't have to do it.
Leslie Knope,Whatever.
Leslie Knope,We can talk about it.
Leslie Knope,"Okay, here we go!"
Leslie Knope,We've come so far.
Leslie Knope,"I want this so bad, I can taste it."
Leslie Knope,"When I close my eyes, I can picture the flash of the cameras at my swearing in."
Leslie Knope,And I can hear the sound of the applause when I take my oath.
Leslie Knope,And I can see in the crowd president Obama smiling at me.
Leslie Knope,He made it.
Leslie Knope,"I didn't think he would come, but he made it."
Leslie Knope,"Hey, buddy."
Andy Dwyer,"A few days ago, on a routine campaign stop in downtown Pawnee, one Leslie Knope pause was attacked play by a pie."
Andy Dwyer,"Luckily, it only hit Jerry, so no damage was done."
Andy Dwyer,Play.
Andy Dwyer,"The only evidence we have is a video shot by pause my wife, April Ludgate."
Andy Dwyer,This is Bert Macklin's greatest assignment yet.
Andy Dwyer,"If you are watching, perpetrator, just know that you are still at large."
Andy Dwyer,"Okay, listen up, folks."
Andy Dwyer,We have a security situation here.
Andy Dwyer,"As you know, when we reach the location, I will be conducting a security sweep."
Andy Dwyer,"Also, from now on, we'll be using code names."
Andy Dwyer,"You can address me as ""eagle one."""
Andy Dwyer,"Ann, code name: ""Been there, done that."""
Andy Dwyer,"April is ""currently doing that."""
Andy Dwyer,"Donna is ""it happened once in a dream."""
Andy Dwyer,"Chris, code name: ""If I had to pick a dude."""
Andy Dwyer,"Ben is ""eagle two."""
Ben Wyatt,"Oh, thank God."
Tom Haverford,"No, please."
Tom Haverford,Come we have a problem.
Tom Haverford,"The vans we rented to take senior citizens to the polls tomorrow are now, quote, ""no longer available."""
Ben Wyatt,What?
Ben Wyatt,"I thought we locked those vans down, like, a week ago."
