Character,Line
Andy Dwyer,"Wait, I forgot!"
Andy Dwyer,Who the hell is pregnant?
Ron Swanson,What?
Andy Dwyer,I found a pregnancy test at your cabin and I checked with all the girls over there and wasn't any of them.
Ron Swanson,"Hello, darling, what a surprise."
Diane Lewis,Hey.
Diane Lewis,Can we talk?
Diane Lewis,Maybe in private.
Andy Dwyer,You and me?
Ron Swanson,"I believe she's referring to me, son."
Ron Swanson,Please excuse us.
Diane Lewis,So I am pregnant.
Ron Swanson,I see.
Diane Lewis,I don't understand how.
Diane Lewis,We were so careful.
Ron Swanson,I warned you about this.
Ron Swanson,Standard birth control methods aren't usually effective against a Swanson.
Diane Lewis,"I got about a million thoughts running around in my head, but I really just want to know what you're thinking."
Ron Swanson,"Okay, here's what I'm thinking."
Ron Swanson,"I was gonna wait until our anniversary, take you somewhere romantic, perhaps in a canoe most likely in a canoe."
Ron Swanson,"I actually built a canoe for that purpose, but given the news, and given my significant feelings for you, now seems as good a time as any."
Diane Lewis,Ron Swanson.
Ron Swanson,Diane Lewis will you marry me?
Diane Lewis,Yes.
Diane Lewis,On one condition.
Ron Swanson,"Anything, my love."
Ron Swanson,"Ask me for anything in the world, and I'll give it to you, except a destination wedding."
Diane Lewis,Just the opposite.
Diane Lewis,We've both been married before.
Diane Lewis,I don't want anything big or elaborate.
Diane Lewis,"In fact, the smaller the better."
Diane Lewis,I assume you can deal with that.
Ron Swanson,Are you kidding?
Ron Swanson,"As far as I'm concerned, we could go up to the fourth floor right now."
Leslie Knope,"Well, hello there."
Diane Lewis,"Hey, Leslie."
Diane Lewis,What's with the getup?
Leslie Knope,We're coming back from cleaning up the Pawnee River.
Leslie Knope,There's nothing I love more than squeegeeing slime off a highway underpass.
April Ludgate,Where are you guys going?
Ron Swanson,"The fourth floor, getting married."
Leslie Knope,Okeydokey.
Leslie Knope,"Well, catch you later."
Leslie Knope,What?
Leslie Knope,Wha What who's what the
Ron Swanson,Are you dead?
Ron Swanson,You look like you're in rictus.
Leslie Knope,I justI'm having so many thoughts and feelings that I'm paralyzed right now.
Diane Lewis,Would you ladies like to come?
April Ludgate,Can I be the best man?
Ron Swanson,Why not?
Ron Swanson,Let's go.
Leslie Knope,"Ron is getting married, and I love him, and I care about him, and this is the greatest day ever, and I do not have time to talk about this!"
Leslie Knope,Wait!
Leslie Knope,"If you would just slow down a little, then I could arrange balloons or a flower cake or a bouncy castle"
Ron Swanson,Ah!
Ron Swanson,"Ethel Beavers, we would like a marriage license, please and thank you."
Ethel Beavers,What's the date of the wedding?
Ron Swanson,Today.
Diane Lewis,"It's a bit unusual, but we both"
Ethel Beavers,Don't care.
Diane Lewis,"Leslie Knope, would you please be my matron of honor?"
Leslie Knope,"Diane, you have no idea what that means to me."
Ron Swanson,She gets it.
Ron Swanson,Let's go.
Leslie Knope,"Well, this is like a waking nightmare of happiness."
Leslie Knope,I need to get some flowers.
Leslie Knope,Why don't you hold this colorful bouquet of highlighters?
Leslie Knope,"Rice, I need to find some rice, I need to throw some rice."
Leslie Knope,Why is there no rice in this municipal government building?
April Ludgate,I found a justice guy.
April Ludgate,These are the marrying people.
April Ludgate,This is Carl.
Ron Swanson,"Hello, Carl."
Ron Swanson,"My fiancee and I would like to get married right now, right here."
Extra,Haven't I done a quickie wedding for you before?
Ron Swanson,"It's certainly possible, but this one's going to stick."
Ethel Beavers,I need your full names for the license.
Ron Swanson,Ronald Ulysses Swanson.
Diane Lewis,Diane Tammy Lewis.
Ron Swanson,Tammy?
Ron Swanson,Your middle name is
Diane Lewis,"Just kidding, it's Elizabeth."
Ron Swanson,"Let's go, Carl."
Leslie Knope,"Hey, hey."
Leslie Knope,"Let's pump the brakes, Carl, okay?"
Ron Swanson,"Belay that order, Carl."
Ron Swanson,Shortest possible ceremony.
Ron Swanson,I'm tired of not being married to this woman.
Extra,"Do you, Ron Swanson, take Diane to be your wife?"
Leslie Knope,"Ooh, it's going to start!"
Leslie Knope,"Ooh, it's happening!"
Ron Swanson,I certainly do.
Leslie Knope,"Oh, my God!"
Extra,"And do you, Diane, take Yes!"
Diane Lewis,"Yes, I do."
Leslie Knope,She said yes!
Leslie Knope,Okay.
Leslie Knope,Wait!
Extra,By the power vested in me
Leslie Knope,"Before you Carl, just one second."
Leslie Knope,"I would just like to give a short speech, if I may."
Ron Swanson,You have ten seconds.
Leslie Knope,"At first glance, it may seem as though Ron Swanson and I have nothing in common, but Webster's dictionary defines ""friend"""
Ron Swanson,Time.
Leslie Knope,It's ugh!
Ron Swanson,"Thank you, Leslie."
Ron Swanson,"I could tell where you were going with that, and it was gonna be beautiful."
Extra,I now pronounce you
Leslie Knope,Oh!
Extra,man and wife.
Leslie Knope,Hooray!
Leslie Knope,Yay!
Ron Swanson,"Great job, everyone."
Ron Swanson,"The reception will be held in each of our individual houses, alone."
Leslie Knope,Pretend this is rice!
Leslie Knope,That was beautiful.
Leslie Knope,The people who want to boot me from office have been viciously attacking me for weeks.
All,Recall Knope!
All,Recall Knope!
Harris,Legalize weed!
Leslie Knope,"Last week, I was an answer in the Pawnee Journal's Crossword Puzzle."
Leslie Knope,"The clue ""Who's the worst,"" but you know what?"
Leslie Knope,We're fighting back.
Leslie Knope,I've broken my defense initiative into 40 phases.
Leslie Knope,"We are currently in phase 26: ""No problem too small."""
Leslie Knope,"Anyone can come to me any time with any problem, no matter how petty or small, and I will fix it personally, and let me tell you, some of these complaints are pretty damn petty and small."
Leslie Knope,"Okay, Gretel, how can I help you today?"
Gretel,There are slugs everywhere on the sidewalk in front of my house.
Gretel,I want them gone but not killed I love animals.
Gretel,But get rid of them.
Gretel,They're gross.
Gretel,But make sure they're happy but not too happy.
Leslie Knope,"Well, we're on it, because ""No problem too small."""
Ann Perkins,So what now?
Leslie Knope,"Well, I have about 30 more people who want to come into my office and complain to my face."
Chris Traeger,Leslie Knope!
Ann Perkins,Oh!
Chris Traeger,Ann Perkins.
Chris Traeger,Mm.
Chris Traeger,How's the recall fight going?
Leslie Knope,This person to person campaigning is kind of wearing me down.
Ann Perkins,"Well, as a wise woman once said to me, ""Ann, you cunning, pliable, chestnut haired sunfish, phase 26 is the key to my plan."""
Leslie Knope,"Good memory, sunfish."
Leslie Knope,Let's press on.
Leslie Knope,I have to come up with some solution for this slug problem.
Chris Traeger,Someone has a slug infestation?
Chris Traeger,"Boy, oh, boy, we live interesting lives, filled with unexpected challenges."
Chris Traeger,"Life is precious, and every day is a miracle."
Chris Traeger,Okay.
Ann Perkins,What a freak.
Ann Perkins,Things with me and Chris are going really well.
Ann Perkins,"We spend every day together, and we're having so much fun."
Ann Perkins,And check this out.
Ann Perkins,"Oh, no, there's no ring."
Ann Perkins,We just had manicures together recently.
Ann Perkins,"Sorry, that was misleading."
Trevor Nelson,"Ah, Mr. Haverford, back again, I see."
Tom Haverford,"What the hell, man?"
Tom Haverford,This looks exactly like my store!
Trevor Nelson,I know.
Trevor Nelson,My client is a very determined businessman.
Trevor Nelson,"When he rips someone off, he goes all the way."
Trevor Nelson,"You see, you are Hydrox, Mr. Haverford."
Trevor Nelson,We are Oreo.
Tom Haverford,"Your mysterious, unnamed client seems like a pretty intense guy."
