Character,Line
Leslie Knope,"Ok guys, a Battle Royale is coming up."
Leslie Knope,"Every department, in one room, arguing for more money."
Leslie Knope,Budgetary Thunder Dome.
Leslie Knope,"So uhm, make a list of why other departments suck and I gonna get the secret weapon."
Leslie Knope,Our secret weapon in this budgetary battle Ron.
Leslie Knope,"Every time another department asks for more money, he just stares them down until they back off and/or wet themselves."
Leslie Knope,"Hey, who's ready to get what are you doing?"
Ron Swanson,Tammy One showed up.
Ron Swanson,I'm being audited by the IRS.
Leslie Knope,No!
Leslie Knope,Your worst nightmare.
Ron Swanson,You know what?
Ron Swanson,Screw this.
Ron Swanson,"First of all, income tax is illegal."
Ron Swanson,"Second, Tammy is a psychological mastermind."
Ron Swanson,This is just another way for her to put her hand up my keister and control me like a puppet.
Ron Swanson,I'd rather be locked up.
Leslie Knope,"Ron, this is a federal tax audit."
Leslie Knope,You could go to jail.
Leslie Knope,"Jail, Ron."
Leslie Knope,"Ron, jail."
Leslie Knope,"Jail, Ron, jail."
Leslie Knope,You could go to jail.
Leslie Knope,"Jail, jail, jail."
Ron Swanson,Are you broken?
Leslie Knope,"Andy, April!"
Andy Dwyer,"What's up, boss?"
April Ludgate,Stop yelling and being annoying.
Leslie Knope,Grab your calculators.
Leslie Knope,Settle in.
Leslie Knope,"Operation ""Rescue Ron"" is starting."
Leslie Knope,Don't worry.
Leslie Knope,I will think of a better name for it by tomorrow.
Andy Dwyer,Here you go.
Andy Dwyer,Calculator.
Tom Haverford,"Hey Hey, man."
Tom Haverford,Ben.
Ben Wyatt,"Hey, thanks for texting me to hang out."
Ben Wyatt,"I've really felt like we've developed a cool friendship, and anyway, it was just nice to have that validated."
Tom Haverford,"Yeah, yeah, yeah, yeah, yeah."
Tom Haverford,"Look, we got some documents over at Entertainment720 that seem really complicated."
Tom Haverford,"And I thought, maybe you could take a look at them because nerd stuff probably really excites you, because you're a nerd."
Ben Wyatt,"No, of course."
Ben Wyatt,"Yeah, no, I just put on my Star Wars pajamas and sit in my mom's basement and pore over some spreadsheets."
Ben Wyatt,Sounds great.
Ben Wyatt,Yeah.
Ben Wyatt,what'd you got?
Tom Haverford,"Something called ""Break even analysis tables."""
Ben Wyatt,"Oh, break evens?"
Ben Wyatt,Those are really fun.
Ben Wyatt,"Yeah, sure."
Ben Wyatt,I'll take a look.
Tom Haverford,Let's hit it.
Ben Wyatt,What you right now?
Ben Wyatt,Uh. I have work.
Tom Haverford,And I thought I had a friend.
Ben Wyatt,All right.
Tom Haverford,It's almost too easy.
Ben Wyatt,I can hear you.
Tom Haverford,"I know you can, Ben."
Tom Haverford,That's how easy it is.
Ron Swanson,So we need to find proof of every tax deduction I've taken in the last five years.
Leslie Knope,"Ron, most of these aren't even receipts."
Leslie Knope,"This one says, ""I bought supplies. 2007."""
Ron Swanson,You won't find any bank statements either.
Ron Swanson,I've heavily invested in gold which I've buried in several different locations around Pawnee.
Ron Swanson,Or have I?
April Ludgate,What's this?
April Ludgate,Some kind of lame drug deal?
Ron Swanson,That is a gentleman's agreement.
Ron Swanson,I made that man a dining room table in exchange for 60 feet of copper pipe and a half pig.
Leslie Knope,"Well, looks like we have some actual receipts here."
Leslie Knope,"Same amount, every month."
Leslie Knope,What's this?
Ron Swanson,"Every 30 days, I buy shotgun shells and cigarettes and send them home to my mom."
Andy Dwyer,That's so sweet.
Andy Dwyer,Your mom sounds kickass.
Ron Swanson,My first exwife's name is Tammy.
Ron Swanson,My second exwife's name is Tammy.
Ron Swanson,My mom's name is Tamara.
Ron Swanson,She goes by Tammy.
Extra,"You can prevent adultonset diabetes by getting an annual checkup, exercising, praying"
Ann Perkins,Okay.
Chris Traeger,Who is that guy?
Ann Perkins,That is Walt Morphling.
Ann Perkins,"He was the director of public health, but he had to retire at 46 because he had diabetes."
Chris Traeger,"That is sad, but also, in this town, understandable."
Ann Perkins,"I would like to shoot a new PSA and I think it'd be good to get someone who's healthy and telegenic, and I thought that you would be perfect."
Chris Traeger,Ann Perkins.
Chris Traeger,I am flattered.
Chris Traeger,And I will do it.
Chris Traeger,Is there a script yet?
Ann Perkins,"Uh, no, because you just approved the idea, like, three seconds ago."
Chris Traeger,I would like you to write me a script and get it to me in an hour.
Chris Traeger,And we should start thinking about wardrobe.
Chris Traeger,Casual?
Chris Traeger,Formal?
Chris Traeger,Semiformal?
Chris Traeger,Sporty?
Chris Traeger,Scary?
Chris Traeger,Posh?
Chris Traeger,Baby?
Chris Traeger,Those are the spice girls.
Chris Traeger,I just got caught up in my own thoughts.
Chris Traeger,I'm very excited about this.
Chris Traeger,"In terms of shirts, I can wear white"
Tom Haverford,"Welcome to paradise, my man."
Tom Haverford,You can chill over there by the bar.
Tom Haverford,We also got basketball at any time you want.
Tom Haverford,There's Roy Hibbert and Detlef Schrempf.
Ben Wyatt,"Oh, my God."
Ben Wyatt,That's an actual NBA player.
Ben Wyatt,He plays for the Pacers.
Tom Haverford,"NBA's on strike, so we got him for only, like, 75% of his original NBA salary."
Tom Haverford,"What up, Roy?"
Roy Hibbert,Is this all you want me to do?
Roy Hibbert,Play one on one with Detlef?
Tom Haverford,Yes.
Tom Haverford,And keep your mouth shut.
Tom Haverford,JeanRalphio!
Jean-Ralphio Saperstein,Take me there.
Jean-Ralphio Saperstein,Bump!
Jean-Ralphio Saperstein,Who are you?
Tom Haverford,Uh This is Ben.
Tom Haverford,He's here to help us with the paperwork.
Jean-Ralphio Saperstein,Ben?
Jean-Ralphio Saperstein,Is that your real name?
Ben Wyatt,Yes.
Jean-Ralphio Saperstein,"Oh, you could do better than that."
Jean-Ralphio Saperstein,I'ma help you out right now.
Jean-Ralphio Saperstein,Your name is Angelo.
Jean-Ralphio Saperstein,"Angelo, thank you so much for coming out."
Jean-Ralphio Saperstein,Get a thicker tie.
Jean-Ralphio Saperstein,It looks weird on you.
Jean-Ralphio Saperstein,Makes your head look like a fish.
Jean-Ralphio Saperstein,"Secondly, I don't know where the paperwork is, but when you find it, can you take care of it for us?"
Jean-Ralphio Saperstein,We don't have any pens 'cause we're afraid it's gonna leak in our shirts.
Jean-Ralphio Saperstein,"Lastly, I hate the name, Angelo."
Jean-Ralphio Saperstein,"I'ma switch it up for you, right now."
Jean-Ralphio Saperstein,Your new nickname is Jello shot.
Jean-Ralphio Saperstein,"What do you think of that, Jshot?"
Jean-Ralphio Saperstein,Do you have questions?
Ben Wyatt,Yeah.
Ben Wyatt,Where are we?
Tom Haverford,"All right, Ben."
Tom Haverford,"If you need anything, one of these models that we pay to hang around here will grab it for you."
Tom Haverford,"In the meantime, we' gonna be playing video games, tweeting our high scores."
Jean-Ralphio Saperstein,Hit it!
Ben Wyatt,"Um, hi."
Ben Wyatt,Are you the receptionist?
Extra,I guess.
Extra,I don't really know.
Ben Wyatt,"If you don't mind me asking, how much are they paying you?"
Extra,"$100,000 a year."
Extra,With full medical.
Ben Wyatt,"I mean, I would guess they'll be bankrupt by the end of This sentence."
Ben Wyatt,"No, thank you."
April Ludgate,Is this true?
April Ludgate,You only spent 40 dollars on clothes in the past 5 years?
Ron Swanson,It sounds about right.
Leslie Knope,How did you meet Tammy One?
Ron Swanson,"Technically, I've known her since I was born."
Ron Swanson,She was a candy striper at the hospital.
Ron Swanson,She helped deliver me.
Leslie Knope,"Oh, my God."
Andy Dwyer,"Oh, my God."
Ron Swanson,I grew up in a very small town.
Ron Swanson,Everybody knew everybody else.
Ron Swanson,We first took up together when I was 15.
Andy Dwyer,Awesome.
Leslie Knope,"Oh, my God."
Ron Swanson,"It was a little scandalous, but everyone feared her, so they kept their mouths shut."
April Ludgate,"I don't even know her, but she's my hero."
Ron Swanson,"No, she's no hero, April."
Ron Swanson,She's a hellacious nightmare.
Ron Swanson,"She did, however, teach me everything I know."
Ron Swanson,"Sunday school, sex."
Ron Swanson,"She was my math teacher in middle school and my babysitter, and she taught driver's ed."
Ron Swanson,I Hello.
Leslie Knope,I don't believe we've met.
Leslie Knope,"I am Leslie Knope, deputy"
Tammy 1,I don't think it will be necessary for you to speak again while I'm here.
Ron Swanson,Why do I only date brunettes?
Ron Swanson,"You know, sometimes you eat chicken and you get food poisoning and then, even the sight of chicken makes you sick?"
Ron Swanson,Tammy One is my blonde chicken.
Tammy 1,"Good God, Ronald."
Tammy 1,This is a much bigger mess than I imagined.
Tammy 1,You'll take a week off from work.
Tammy 1,We'll do a complete overhaul of your finances.
Tammy 1,"I'll need access to all your accounts, and your home."
Ron Swanson,Is that necessary?
Tammy 1,"Oh, oh."
Tammy 1,We're playing a game where everyone says something stupid?
Tammy 1,You.
Tammy 1,What is your name?
Andy Dwyer,Tim.
Andy Dwyer,Tim Buckenowski.
Tammy 1,Really?
Andy Dwyer,No.
Andy Dwyer,Andy Dwyer.
Tammy 1,"Andy You're going to collect all of this, and you're going to put it in my car."
Tammy 1,What Ms.
Tammy 1,Knope.
Leslie Knope,Yes?
Tammy 1,You're going to go to payroll and get copies of Ronald's workplace expense reports.
Leslie Knope,"Oh, II'm just wondering how long that's going to take, because Ron and I have a very important meeting together."
Leslie Knope,It's called the Battle Royale.
Leslie Knope,It's super fun.
Tammy 1,"Well You and Ron have a big meeting, huh?"
Tammy 1,I'm sure Ron will remember the meeting fondly while he makes toilet wine in a federal prison in Terre Haute.
Leslie Knope,I'll I'll head down to payroll.
Tammy 1,Now.
Tammy 1,You're not getting any younger.
Leslie Knope,"Yes, ma'am."
April Ludgate,"She's the cold, distant mother I never had."
April Ludgate,I love her.
Ron Swanson,"Good morning, everyone."
Leslie Knope,"Good morning, sir."
Leslie Knope,How can I help you?
Leslie Knope,Ron?
Leslie Knope,Your moustache fell off.
Ron Swanson,"Leslie, you goofball."
Ron Swanson,Tammy pointed out that my face looked better without any hair on it.
Ron Swanson,"And it did collect a lot of food crumbs, which is very unsanitary."
Ron Swanson,"Hey, Jer."
Ron Swanson,"Hump day, am I right, buddy?"
Jerry Gergich,What?
Leslie Knope,What is going on?
Leslie Knope,Where's Tammy One?
Ron Swanson,She moved in with me.
Ron Swanson,She's really helping me out.
Ron Swanson,"Yesterday, she converted my bank account into a joint bank account with her."
Leslie Knope,Oh.
Leslie Knope,That's great.
Leslie Knope,And how is that gonna help?
Ron Swanson,Not sure.
Ron Swanson,"When she explains it, it makes total sense."
Ron Swanson,It is so nice having her around.
Ron Swanson,Here's something neat.
Ron Swanson,Tammy's got me taking baby aspirin to lower my risk of heart disease.
Ron Swanson,Science is a miracle.
Ron Swanson,"Anywho, back to the old grindstone."
Ron Swanson,These emails aren't gonna send themselves.
Chris Traeger,Diabetes can't be cured.
Chris Traeger,But it can be prevented.
Chris Traeger,Make a choice.
Chris Traeger,Make a change.
Chris Traeger,"And together, we can make a difference."
Chris Traeger,What do you think?
Chris Traeger,Any notes?
Ann Perkins,Great.
Ann Perkins,"Just as good, if not exactly the same as the last one."
Chris Traeger,"In that last one, I left a nanosecond of a pause between the words, ""together"" and ""we."""
Chris Traeger,It felt much better.
Chris Traeger,But I'd love to try another one.
Ann Perkins,I really think we've got it.
Chris Traeger,Ann.
Chris Traeger,This is important to me because it's important to you.
Chris Traeger,"I mean, you spent a lot of time and energy on writing this."
Ann Perkins,Not really.
Chris Traeger,"So, it needs to be perfect."
Chris Traeger,"So, let's do 1 more, then 5 more, then 20 in a row."
Tom Haverford,"Hey, look who it is."
Jean-Ralphio Saperstein,"Hey, hey."
Ben Wyatt,Tom.
Ben Wyatt,Jean-Ralphio.
Ben Wyatt,Professional basketball players.
Roy Hibbert,"'Sup, Jello shot."
Ben Wyatt,Can I ask you guys a question?
Ben Wyatt,How exactly are you making money?
Tom Haverford,Wanna know how we make money?
Jean-Ralphio Saperstein,Do you wanna know how we make money?
Tom Haverford,By literally printing out our money.
Jean-Ralphio Saperstein,We bought a printing press.
Jean-Ralphio Saperstein,This prints bills with our faces and the e720 logo on them.
Tom Haverford,"And promote the company by going to clubs and tossing the bills in the air and screaming, ""Free money!"""
Ben Wyatt,You can't just print your own money.
Ben Wyatt,"This has to stop, right now."
Jean-Ralphio Saperstein,Aww!
Tom Haverford,"What's the deal, baby?"
Tom Haverford,"One second, you hit the party switch, and the next second, you're all business?"
Ben Wyatt,I need to see all of your books.
Tom Haverford,"You got it, baby."
Tom Haverford,Baby!
Tom Haverford,Get him the books.
Jean-Ralphio Saperstein,"Aww, Snapple."
Jean-Ralphio Saperstein,"Are we calling everybody ""baby"" now?"
Jean-Ralphio Saperstein,"'Cause honestly, I love that."
Tom Haverford,"Are we saying ""Snapple"" anytime we think something's dope?"
Tom Haverford,"'Cause I love that, baby."
Jean-Ralphio Saperstein,Do you know what I love?
