Character,Line
Ben Wyatt,"Aw, babe, you've gone crazy."
Leslie Knope,"The only thing I am crazy about is a magnificent, pregnant manta ray named Ann Perkins."
Leslie Knope,I am ranking topics of conversation for our next phone call.
Leslie Knope,The worst part about your best friend living in another stupid state is the topics really pile up.
Leslie Knope,What do you think should be higher priority?
Leslie Knope,Infinity scarves or whether or not it's worth it for me to get Showtime?
Ben Wyatt,Is this really necessary?
Leslie Knope,"When she moved, we promised each other that we would talk every day, and we've really fallen behind."
Ben Wyatt,"I know your female friends are very important to you, but I'm always a good sounding board."
Ben Wyatt,"I mean, I can talk about Sandra Bullock skirt length."
Leslie Knope,"No, no, babe, you can'tâ¦ you would just embarrass yourself."
Leslie Knope,"Plus, every time I start talking to you, five seconds later, I want to jump your bones."
Ben Wyatt,"Oh, let's do that instead."
Leslie Knope,"See, that's what I'm talking about."
Leslie Knope,"Yeah, okay, let's do this."
Ben Wyatt,Okay.
Leslie Knope,"Yeah, yeah, yeah."
Leslie Knope,On to the unity concert.
Leslie Knope,Ben is meeting with the tent people to finalize those deals.
Leslie Knope,"April and Donna will be helping me with the vendor location charts, and I will be meeting with the surveyors about the concert grounds."
Ron Swanson,I would like to volunteer to do the park survey myself.
Leslie Knope,"Wow, Ron."
Leslie Knope,I always knew there would be a day when I would get through to you and you would love government work.
Leslie Knope,Today is that historic day.
Ron Swanson,Yes.
Ron Swanson,That is what has happened.
Ron Swanson,Spending the day outside alone sounds like a dream.
Ron Swanson,"I love being a father, but there are a few things I miss."
Ron Swanson,"Silence, the absence of noise, one single moment undisturbed by the sounds of a children's TV program called Doc McStuffins."
Ron Swanson,There is no quiet anymore.
Ron Swanson,There is only Doc McStuffins.
Andy Dwyer,Sorry I'm late.
Leslie Knope,"Uh, Andy, why don't you go with Ron and help him?"
Ron Swanson,I really don't need--
Andy Dwyer,Shotgun!
Andy Dwyer,I call shotgun.
Andy Dwyer,Where are we going?
Andy Dwyer,Doesn't matter.
Andy Dwyer,Shotgun.
Andy Dwyer,Shotgun on all rides for the rest of the day.
Andy Dwyer,For the rest of my life.
Andy Dwyer,In any car!
Andy Dwyer,Ha ha!
Andy Dwyer,I just faced you suckers!
Andy Dwyer,"So I'll see you in the parking lot, Ron."
Andy Dwyer,Later!
Tom Haverford,Is the tent guy lefthanded or righthanded?
Tom Haverford,I just need to know which way to part my hair to get us a better price.
Tom Haverford,It's a business theory I'm working on.
Ben Wyatt,I really don't think it matters.
Ben Wyatt,Pretty straightforward deal.
Tom Haverford,A straightforward deal?
Tom Haverford,Why didn't you tell me?
Tom Haverford,I don't have my straightforward deal fedora on me.
Tom Haverford,We gotta stop by my storage unit on the way up.
Ben Wyatt,"Hey, Larry."
Ben Wyatt,"Hey, you wanna come with us to tent world?"
Ben Wyatt,Little road trip?
Jerry Gergich,Tent world?
Jerry Gergich,"Yeah, let me grab my lunch."
Tom Haverford,No.
Tom Haverford,Why'd you invite Larry?
Ben Wyatt,He's been doing all the paperwork for this deal.
Ben Wyatt,He deserves to come.
Tom Haverford,Remember you said that when Larry's farting up the car.
Ben Wyatt,Larry isn't that bad.
Ben Wyatt,He's nice.
Ben Wyatt,"And frankly, I don't care who knows that I said that, as long as no one knows that I said that."
Leslie Knope,"Okay, ladies, I will be in my office for one to seven hours for my weekly chat with Ann."
Leslie Knope,I brought some fresh snacks.
Leslie Knope,"And I made a backup plan for the vendor chart in case, you know, yours isn't good."
Donna Meagle,"Actually, Ann called while you were in the bathroom."
Donna Meagle,"She said something came up, she'll call you later."
Donna Meagle,"I don't know, I told her to leave you a voice mail."
Leslie Knope,Ugh!
Leslie Knope,"God, why'd you let me say all that?"
Leslie Knope,"I'm coming, Ann's voice mail!"
Leslie Knope,I'm coming!
Ann Perkins,Listen to me very carefully.
Ann Perkins,I have not been taken.
Ann Perkins,"I know that's always your first fear when I'm not available, but this is not a Liam Neeson Taken scenario."
Leslie Knope,That's exactly what they'd make you say.
Ann Perkins,"Also, no one's making me say this."
Ann Perkins,"I am a free woman, untaken, simply going about my business."
Ann Perkins,I just have to run.
Ann Perkins,Something came up.
Ann Perkins,"I love you, and I'll call you later."
Leslie Knope,Donna.
Leslie Knope,"What's good, baby?"
Leslie Knope,What's going down in Donna town?
Leslie Knope,What's the haps in Meaglewood?
Donna Meagle,I'm listening to Jaleel Or No Deal.
Donna Meagle,It's a podcast where the kid who played Urkel reviews old Deal Or No Deal episodes.
Donna Meagle,"It's pointless, and I love it."
