Character,Line
Leslie Knope,"Okay, Ron."
Leslie Knope,Enough's enough.
Leslie Knope,Let's talk plans for Diane's baby shower.
Ron Swanson,"Dear God, woman."
Leslie Knope,"Three main activities: baby bingo, baby food tasting, and my personal favorite baby onesie decorating station."
Leslie Knope,I'm gonna make mine look like an astronaut.
Leslie Knope,"What are you doing up there in space, baby?"
Leslie Knope,Ah!
Leslie Knope,So cute!
Leslie Knope,Okay.
Leslie Knope,I have some gift ideas.
Leslie Knope,I was looking at a very adorable stroller.
Ron Swanson,We already have a stroller.
Leslie Knope,"Oh, shoot."
Leslie Knope,Really?
Leslie Knope,I'm gonna have to think of something else.
Leslie Knope,"Oh, my God, whose baby is that?"
Ron Swanson,That would be mine.
Leslie Knope,"Guys, get in here!"
Leslie Knope,Ron has a baby!
Andy Dwyer,"Oh, Ron, cool baby."
Ron Swanson,"Thank you, Andrew."
Ron Swanson,"Everyone, I'd like to introduce you to my son, John middle name redacted Swanson."
Ron Swanson,"John was born some time ago, weighing multiple pounds and several ounces."
Ron Swanson,"Much like his father, he is a fan of silence."
Ron Swanson,Please keep your voices down.
Leslie Knope,"How am I supposed to keep my voice down when you had your baby, and you didn't tell me that you had your baby?"
Ron Swanson,Why would you need to know something like that?
Leslie Knope,"Why would I-- oh, my God."
Leslie Knope,I have not even sent Diane a gift.
Leslie Knope,"She's just walking around, wondering why I haven't sent her a gift yet."
April Ludgate,Should we do something?
Ron Swanson,Just let her tire herself out.
Jerry Gergich,"If you need anything from us, Ron, please just let us know."
Ron Swanson,Actually there is something.
Ron Swanson,Could one of you please stop by the pet store and pick up some fish food for me?
Leslie Knope,When did you get a fish?
Leslie Knope,"Okay, youth committee."
Leslie Knope,Update on the unity concert.
Leslie Knope,Madison.
Madison,"So far, 12 bands have said yes."
Madison,And we asked them all to submit a song for the new town anthem contest.
April Ludgate,I think we should book Orin as a headliner.
April Ludgate,I think it's a no-brainer.
April Ludgate,"Um, he dislocates his shoulder to the music of Billy Joel."
April Ludgate,"The Pawnee Journal called it, ""Why would anyone do this?"""
Leslie Knope,Stop suggesting Orin.
Leslie Knope,"Craig, any update on the art tents?"
Craig Middlebrooks,14 local artists signed up to show their work.
Craig Middlebrooks,"It was going to be 15, but then this one guy described himself as ""Jackson Pollockesque"" and I told him that's finger painting for adults and I hate it!"
Leslie Knope,"The Pawnee Eagleton merger has made for a rough year, both for me and for the town."
Leslie Knope,"But if I can pull off this unity concert and prove that this merger was a success, Pawnee might once again tolerate slash ignore me."
Leslie Knope,"I know that sounds bad, but for a politician it's pretty much the best-case scenario."
Leslie Knope,You guys might as well be a pile of leaves because you're about to get blown away.
Leslie Knope,I have booked a meeting with none other than Grant Larson.
Leslie Knope,No one knows who that is?
Andy Dwyer,"Um, I do."
Andy Dwyer,"""Grant Larson,"" otherwise known as Elton John."
Andy Dwyer,"Congratulations, Leslie."
Leslie Knope,"No, Grant Larson is the director of the Midwest branch of the National Park Service."
Leslie Knope,He's basically the Liam Bonneville of the Midwest.
Leslie Knope,Liam Bonneville?
Leslie Knope,The department of the interior's resident bad boy?
Leslie Knope,"He's basically the Tim Dweck-- Okay, never mind."
Leslie Knope,I have asked Grant to declare Eagleton Hills a national park as the grand finale of our unity concert.
Andy Dwyer,"Great idea, Leslie."
Leslie Knope,"And with that update, the Pawnee new founder's day unity concert is now officially ahead of schedule!"
Leslie Knope,And that banner unfurling marks the 100th time that one of my projects has been ahead of schedule.
Tom Haverford,"This is your chance to put your names on the Pawnee unity concert, the biggest event of 2014 besides the unveiling of Tricia's new highlights."
Tom Haverford,You think I wouldn't notice?
Tom Haverford,"You look fly as hell, girl!"
Tom Haverford,"This unity concert needs corporate sponsorship, so Ben and I are meeting with local bigwigs."
Tom Haverford,I'm gonna do what I do best-- lock down deals.
Tom Haverford,And dorkasaurus over here is gonna handle the boring stuff.
Ben Wyatt,You said you genuinely valued my business acumen.
Ben Wyatt,"Also, I'm your boss."
Donna Meagle,"Oh, my God, he's so cute."
Donna Meagle,You're the cutest little boobear I've ever seen.
Craig Middlebrooks,You are the world's most adorable baby and I love you!
Craig Middlebrooks,You are so freaking precious!
