Character,Line
Diane Lewis,Hey.
Ron Swanson,Hey.
Diane Lewis,Am I interrupting something important?
Ron Swanson,Impossible.
Ron Swanson,I work for the government.
Diane Lewis,"I just picked up the girls, thought we'd stop by."
Ron Swanson,"How are the girls Yes, they are."
Ron Swanson,"Hello, girls."
Ron Swanson,"Diane and I have been seeing a lot of each other, recently."
Ron Swanson,"She is a sharp, confident, strong woman."
Ron Swanson,Her children are loud.
Andy Dwyer,Kung fu!
Andy Dwyer,Here comes trouble!
Ron Swanson,This is fun.
Diane Lewis,"Easy, girls."
Andy Dwyer,"We'll be careful, Miss Lewis."
Andy Dwyer,Ow!
Andy Dwyer,I'm sorry.
Andy Dwyer,I've got it.
Diane Lewis,We just wanted to invite you to come trick or treating tonight.
Ron Swanson,I think I'm a little old.
Andy Dwyer,"Can we go, Ron, please?"
Andy Dwyer,Please?
Diane Lewis,"You can come, sure."
Andy Dwyer,We have to go by 7:00 or else the good candy will be gone.
Diane Lewis,Sounds perfect.
Diane Lewis,"Come on, girls."
Ivy Lewis,"Bye, guys!"
Andy Dwyer,"See you later, Ron!"
Andy Dwyer,See you tonight!
Ron Swanson,What the hell just happened?
Extra,"So, three bedrooms, two baths, nice big backyard."
Leslie Knope,"But no trampoline room, correct?"
Extra,Correct.
Extra,"Like all houses in the world, there's no trampoline room."
Leslie Knope,Mm.
Leslie Knope,Ben is coming back from D.C.
Leslie Knope,in ten days and he we are moving into a house together.
Leslie Knope,"He would move into my place, but it's a scary nightmare hoarder nest."
Leslie Knope,His words.
Leslie Knope,And Ann's.
Leslie Knope,And the official report filed by the Health Department.
Leslie Knope,I'm just so happy that Ben and I are starting our life together and my future's finally back on track.
Leslie Knope,"Martha, I wanna lease this house."
Extra,Great.
Leslie Knope,Thought it was gonna be more dramatic than that.
Ann Perkins,Hold on.
Ann Perkins,"Okay, say it again."
Leslie Knope,"Martha, I wanna lease this house."
Leslie Knope,Whoo!
Chris Traeger,Parks Department!
Chris Traeger,"Chris Traeger, city manager, friend, aspiring life coach and recipient of Dr."
Chris Traeger,Richard Nygard's award for Most Improved Patient for my psychotherapy sessions.
Jerry Gergich,"Wow, that's great, Chris."
Jerry Gergich,Congrats.
Chris Traeger,"Thanks, Jerry."
Chris Traeger,"It's just a piece of paper and he only made it for me after I specifically asked for it while crying loudly, but It sure meant a lot to receive it."
Chris Traeger,"In honor of Halloween, the city manager's office will be throwing a scary movie night in the courtyard."
Chris Traeger,"Tonight's film is the 1986 horror camp classic, Murder At Blood Lake."
Donna Meagle,Seriously?
