Character,Line
Leslie Knope,I will institute a reduction in taxes For the small business owner as well as a 7% surcharge on all nonlocal business related development.
Leslie Knope,Together we will build a better pawnee.
Tom Haverford,So what we're looking for here are your overall impressions of this candidate.
Tom Haverford,What do you like about her?
Tom Haverford,What don't you like about her?
Tom Haverford,"Her ideas, her voice, her clothes probably."
Leslie Knope,"Well, my campaign has a little momentum, so we're trying to capitalize on that by doing a focus group."
Leslie Knope,Some things are very helpful.
Leslie Knope,Other things are not so helpful.
Leslie Knope,All the things make me feel a lot of feelings about myself.
Extra,"She's kinda short, don't you think?"
Extra,Aggressively short almost.
Extra,It's like she's throwing it in my face.
Tom Haverford,Insightful.
Donna Meagle,"You, sir, said you would not vote for her, correct?"
Derek,Yeah.
Derek,"Yeah, she seems a little uptight."
Derek,"She doesn't seem like the kind of person you could go bowling with, you know?"
Leslie Knope,What?
Leslie Knope,That's ridiculous.
Leslie Knope,I am excellent at bowling.
Leslie Knope,Ask Ron.
Ben Wyatt,"Leslie, I know it's tough to hear these things, but just try not to get obsessed over one comment."
Leslie Knope,You're totally right.
Leslie Knope,I'm not obsessing.
Ben Wyatt,"Okay, what are you doing?"
Leslie Knope,I'm just reminding myself to tell Ron to tell you how good I am at bowling.
Ben Wyatt,All right.
Extra,"I actually thought that she was smart, and I'd vote for her."
Ben Wyatt,There you go.
Extra,"Although I once knew a Leslie, and, uh, she was just awful."
Extra,So now I hate all Leslies.
Extra,Would she consider changing her name?
Ben Wyatt,"Okay, here we go."
Ben Wyatt,71% said you have a strong command of the issues.
Ben Wyatt,"That is good, but only 33% said that they would consider voting for you."
Leslie Knope,"Mm, yeah, that's really interesting stuff."
Leslie Knope,Why did that guy say that he wouldn't want to go bowling with me?
Ben Wyatt,You really have to let that go.
Leslie Knope,I've never been very good at letting things go.
Leslie Knope,I can't tell you how many times a fun tugofwar with a dog over a chew toy turned contentious.
Leslie Knope,One of us always ends up mad.
Leslie Knope,"I did some research too about the guy who said the thing about me and bowling, and his name is Derek."
Ben Wyatt,"Oh, my God."
Leslie Knope,And get this he's not even that good of a bowler.
Leslie Knope,"His average is 132, according to the most recent available data."
Ben Wyatt,"Leslie, that comment wasn't really about whether you're good at bowling"
Leslie Knope,which I am.
Leslie Knope,Ask Ron.
Ben Wyatt,Which we all know you are.
Ben Wyatt,But some people have the impression that you're a little elitist or intellectual or something.
Leslie Knope,That is so sexist.
Leslie Knope,It's just because I'm a woman.
Leslie Knope,"Would they deign to say such things to Woodrow Wilson or Benjamin Disraeli okay, I see what you're talking about."
Ben Wyatt,"See, a lot of people don't vote with their brains."
Ben Wyatt,They vote with their guts.
Ben Wyatt,"I know you're fun, and you can have a good time."
Ben Wyatt,The public needs to see that.
Leslie Knope,"Well, then maybe the campaign should host a bowling night."
Ben Wyatt,Hmm.
Leslie Knope,It would be laidback.
Leslie Knope,"Everyone having fun, great photo op."
Ben Wyatt,That could actually work.
Leslie Knope,Also I'm really good at bowling.
Ben Wyatt,"No, I don't think I believe you."
Ben Wyatt,Is there anyone I can ask?
Leslie Knope,Yeah.
Leslie Knope,Ask Ron.
Leslie Knope,"Oh, okay."
Leslie Knope,You're kidding.
Jerry Gergich,"All right, it is time for the 12th Leslie Knope Fundraising Phone Bank."
Jerry Gergich,Is everybody feeling good?
April Ludgate,"Oh, I don't know, Jerry."
April Ludgate,"It's Sunday night, I'm making phone calls to strangers, and you're in my house."
April Ludgate,My life couldn't be worse.
Chris Traeger,Hey!
Chris Traeger,Let's get this phone party started.
April Ludgate,No.
Chris Traeger,"Sorry I'm late, guys."
Jerry Gergich,"I know this kind of thing can be a grind, but Ben said that this is the most important thing we can do to help Leslie."
Jerry Gergich,So tonight is going to be fun.
Jerry Gergich,"You're probably thinking, how could it possibly be fun?"
Chris Traeger,No one's thinking that.
Andy Dwyer,I kinda was.
Chris Traeger,I was not.
Andy Dwyer,Why are we laughing?
Jerry Gergich,"Well, anyway, tonight we are gonna spice things up with a little competition."
Jerry Gergich,Whoever raises the most money by the end of the night will win two free movie passes to the pawnee monoplex.
April Ludgate,You really think that's gonna motivate people
Chris Traeger,"oh, my God."
Chris Traeger,I could use that for a romantic night with Millicent Gergich.
Chris Traeger,"Out of my way, suckers."
Chris Traeger,"As city manager, I play no favorites."
Chris Traeger,"But as a private citizen, I am free to support whomever I choose, and I choose to support team Knope because they're the best."
Chris Traeger,Everybody's the best.
Chris Traeger,We're all winners.
Leslie Knope,Do I look laidback?
Ann Perkins,You look like you're trying to look laidback.
Leslie Knope,How about now?
Ann Perkins,I think just maybe just stand how you would normally stand.
Leslie Knope,Okay.
Leslie Knope,I forget now.
Leslie Knope,"Hey, Ron."
Leslie Knope,"Thanks for coming, man."
Ron Swanson,Of course.
Ron Swanson,This bowling alley has my favorite restaurant in pawnee.
Ann Perkins,Really?
Ann Perkins,You're not scared to eat here?
Ron Swanson,"When I eat, it is the food that is scared."
Ron Swanson,Why are you sitting weird?
Leslie Knope,Damn it.
Tom Haverford,Who's ready to bowl so hard?
Tom Haverford,Tommy's new bowling swag.
Ann Perkins,You know what?
Ann Perkins,"When you do it, you really do it."
Ann Perkins,"Good for you, man."
Chris Traeger,"Hello, I'm calling on behalf of Leslie Knope, who is running for city council."
Chris Traeger,Is this Deirdre Splatterfork?
Chris Traeger,That is literally the most beautiful name I have ever heard.
Andy Dwyer,"No, I don't think we can accept donations over 50 dollars."
Jerry Gergich,"I don't really know why you would need my social security number, but well, yeah, no."
Jerry Gergich,You're right.
Jerry Gergich,I guess it couldn't hurt to give it to you.
Jerry Gergich,It's 2 1 0
Donna Meagle,absolutely nothing.
Donna Meagle,What are you wearing?
April Ludgate,"Fine, if you don't wanna donate, then don't."
April Ludgate,"Oh, by the way I'm calling from inside your house."
Chris Traeger,Ha ha!
Chris Traeger,100 dollars.
Jerry Gergich,Whoa.
Chris Traeger,This is unbelievable.
Chris Traeger,I cannot be stopped.
April Ludgate,"I don't care about that prize, but I'm gonna win because I want his happiness to go away."
Tom Haverford,"Type in ""T Rex"" for me."
Tom Haverford,"No, no, no."
Tom Haverford,"Um, ""t boss"""
Tom Haverford,""" Wait, wait."
Tom Haverford,"""Tommy Tsunami."
Tom Haverford,""" No, ""ticky ticky Tom Tom."
Tom Haverford,""" No, ""fly guy."
Ron Swanson,""" I wrote ""tom."
Tom Haverford,""" Classic."
Tom Haverford,Timeless.
Tom Haverford,I love it.
Ann Perkins,"""Girl""?"
Extra,"I saw your ad from when you were a kid, but it's nice to have a beer and get to know you."
Leslie Knope,"Aw, thanks, rich."
Leslie Knope,"Oh, here."
Leslie Knope,Smile.
Leslie Knope,Maybe you'll get your picture the pawnee journal.
Ben Wyatt,"Hey, this is going really well."
Ben Wyatt,Pretty decent turnout.
Leslie Knope,"Yeah, you know, I feel very, you know, casual, relaxed."
Ben Wyatt,"Hey, is that the guy from the from the focus group?"
Leslie Knope,Huh.
Leslie Knope,I don't know.
Ben Wyatt,I think it is.
Leslie Knope,Is it?
Ben Wyatt,"Excuse me, sir, would you mind telling me how you heard about the event tonight?"
Derek,"Oh, uh, I got a weird invitation in the mail."
Ben Wyatt,I didn't realize we were sending out invitations.
Leslie Knope,Oh.
Ben Wyatt,"Hey, you're that girl from the focus group thing I did."
Leslie Knope,"Oh, I wouldn't know."
Leslie Knope,I'm never on the other side of the glass with those things.
Ben Wyatt,Can I talk to you for a sec?
Leslie Knope,Yep.
Ron Swanson,Straight down the middle.
Ron Swanson,"No hook, no spin, no fuss."
Ron Swanson,Anything more and this becomes figure skating.
Tom Haverford,"Come on, big girl."
Tom Haverford,Let's knock these little pins down.
Ann Perkins,"Oh, my God, are you serious?"
Ron Swanson,"Son, people can see you."
Tom Haverford,Boom!
Tom Haverford,That right there Tommy's strike.
Ben Wyatt,"Leslie, what happened to the big picture?"
Leslie Knope,I'm thinking about the big picture.
Leslie Knope,I'm trying to make the picture bigger by including this guy in it.
Leslie Knope,"I can't do anything about my gender or my height, but I can win that guy over with a fun round of bowling."
Ben Wyatt,"We need everyone here to see a different side of Leslie Knope, not one specific person."
Ben Wyatt,Some people just aren't gonna like you.
Ben Wyatt,Let it go.
Leslie Knope,"Okay, I hear you."
Leslie Knope,I'll treat him just like everybody else.
Leslie Knope,"I'll just say hi to him, shake his hand, buy a him a few beers, share a few laughs, bowl a few frames, lose intentionally to make him feel good, friend him on Facebook."
Leslie Knope,"And by the end of the night, he will be mine."
Leslie Knope,"Whoa, ""thar"" she bowls."
Leslie Knope,I'm Leslie Knope.
Leslie Knope,You wanna bowl?
Leslie Knope,You wanna bowl together?
Leslie Knope,"You wanna be, like, bowl buddies?"
Derek,Sure.
Leslie Knope,"Great, just a casual game, you know?"
Leslie Knope,No biggie.
Derek,You okay?
Derek,"My sister has scoliosis, and I think you might, you know"
Leslie Knope,"Oh, no."
Leslie Knope,"No, I'm just I'm just being cas."
Leslie Knope,What are you rocking?
Leslie Knope,A 15 pounder?
Derek,16
Leslie Knope,"Whoa, hey, good for you."
Leslie Knope,"Oh, there they are."
Leslie Knope,I just ordered some wings for us.
Leslie Knope,You like wings?
Derek,Love them.
Leslie Knope,Really?
Leslie Knope,Who knew?
Leslie Knope,I knew.
Leslie Knope,Damn it.
Derek,Why are you mad?
Derek,You bowled a strike.
Leslie Knope,"That's how I motivate myself, you know?"
Leslie Knope,Never good enough.
Leslie Knope,Let me get you a beer.
Derek,Cool.
Leslie Knope,These beers are as cold as the Tuktoyaktuk Winter Road.
Derek,You watch Ice Road Truckers?
Leslie Knope,"Yeah, dude."
Leslie Knope,It's my guilty pleasure.
Ron Swanson,"Tom, I'm asking you as a man to stop this immediately."
Tom Haverford,Boom!
Ron Swanson,What the [bleep]?
April Ludgate,"Hello, is this Mrs."
April Ludgate,Gallivan?
April Ludgate,"Well, my name is April, and wouldn't you know it, I'm raising money for a city council candidate I believe in."
April Ludgate,"No, mira, mira, mira, mira, mira."
April Ludgate,"It's, like, whatever you want."
April Ludgate,"Like, 10 dollars."
April Ludgate,It don't matter.
April Ludgate,"Well, I reckon it's just like grammy Martha told me and my cousins, ""you can't eat the biscuits if you don't pay for the flour."
Chris Traeger,""" Put the phone down, take a deep breath, and then you are going to tell Steven that you will be treated with respect, okay?"
Chris Traeger,And thank you for your donation.
April Ludgate,"Well, gee, I don't know, Fred."
April Ludgate,"All I know is that I just want to live in a world that's a better place, and your contribution will definitely help us get there, to the Better place world, Fred."
Leslie Knope,Yeehaw!
Leslie Knope,"Man, move over, pins."
Leslie Knope,There's a new Sheriff in town.
Leslie Knope,"You are so down with strikes, they should call you Norma Rae."
Derek,Who's that?
Leslie Knope,It's a Sally Field movie about Unions.
Leslie Knope,Doesn't matter.
Leslie Knope,"The point is, you're really good at this."
Derek,It's your turn.
Derek,Try not to break a nail.
Leslie Knope,"Ah, classic Derek with the Zings."
Leslie Knope,"Man, that's what bowling is all about hey."
Ben Wyatt,How's it going?
Leslie Knope,It's going really good.
Ben Wyatt,"Oh, good."
Leslie Knope,"Um, we're just hanging out and having a very good time."
Ben Wyatt,"Okay, I just wanted to remind you that when you're bowling, try not to fixate on just one pin."
Ben Wyatt,You're trying to knock down a lot of pins.
Leslie Knope,"I realize that, but I will knock down this pin, and then this pin will knock down all the other pins."
Ben Wyatt,Really?
Leslie Knope,Mmhmm.
Derek,"Hey, could you get me another one of these?"
Ben Wyatt,I I don't work here.
Leslie Knope,Classic Derek.
Chris Traeger,I am taking a probiotic tea break.
Chris Traeger,"And while that is happening, I thought I might share some big news."
Chris Traeger,I am going to ask Millicent Gergich to move in with me.
Chris Traeger,"I I mean, if that's okay with you of course, Jerry."
Jerry Gergich,"Uh, yeah."
Jerry Gergich,Of course.
Jerry Gergich,Sure.
Andy Dwyer,"That's awesome, man."
Andy Dwyer,"Hey, do you guys wanna live here with us and Ben and champion, the three legged dog?"
Chris Traeger,That is an amazing offer.
Andy Dwyer,Yes!
Chris Traeger,But I think we're probably gonna get our own place.
