Character,Line
Leslie Knope,"Hey, ladies and gentlemen, for the first time ever in her new part-time job in the Public Health Department at City Hall, it's Ann Meredith Perkins!"
Leslie Knope,Yay!
Ann Perkins,"Leslie, this is so nice!"
April Ludgate,"I put a poisonous gas in one of these balloons, so if any of them pops, you may die."
Andy Dwyer,"No, April, we would all die."
Andy Dwyer,Gases fill the volume of whatever container they're in.
Andy Dwyer,School.
Leslie Knope,We have activities every hour on your first day.
Leslie Knope,"10 a.m., Ann's first day waffle explosion."
Leslie Knope,11 a.m. The start paperwork jamboree.
Leslie Knope,"And then 12:00 noon sharp is the inaugural ""D-Ann-ce Party."""
Tom Haverford,"Welcome to City Hall, cupcake!"
Ann Perkins,How many of you are in here?
Leslie Knope,There's seven.
Leslie Knope,And you have an office mate.
Leslie Knope,"His name is Stuart, and he's kind of a grouch."
Ann Perkins,I have an office mate?
Stuart,Get these balloons out of here.
Ann Perkins,"Hi, I'm Ann."
Leslie Knope,Hey.
Ben Wyatt,Hey.
Leslie Knope,"Just to let you know, I gave the senior center project to Donna."
Ben Wyatt,Sounds good.
Ben Wyatt,The meeting's at 2:00?
Leslie Knope,Yes.
Leslie Knope,"Conference room ""C""."
Ben Wyatt,Okay.
Ben Wyatt,"I think at some point, you and I should probably make out with each other."
Leslie Knope,"Yeah, good call."
Leslie Knope,The best part of any relationship is the beginning.
Leslie Knope,"No problems, no fights."
Leslie Knope,"Just white wine, cuddling, and crazy amounts of History Channel documentaries."
Ben Wyatt,"Hey, we should take separate cars to the restaurant tonight."
Ben Wyatt,Chris is deadly serious about this
Leslie Knope,I know.
Leslie Knope,"I just don't wanna talk about it, okay?"
Leslie Knope,I'll see you tonight.
Ben Wyatt,Okay.
Ben Wyatt,"By the way, I have a meeting with Marlene GriggsKnope."
Ben Wyatt,Is that any relation?
Leslie Knope,No.
Ben Wyatt,"Oh, okay."
Leslie Knope,Just a coincidence.
Leslie Knope,We get it all the time.
Leslie Knope,We laugh about it.
Leslie Knope,But I've never met her.
Leslie Knope,She's Filipino.
Leslie Knope,"Okay, bye."
Ann Perkins,Why don't you just tell Ben she's your mother?
Leslie Knope,"Because Ben and I are in this amazing little bubble right now, and there's no room in here for Chris' stupid rules about us not dating or my ballbusting mother."
Ann Perkins,"Leslie, I'm sorry, but I don't think you thought this through."
Leslie Knope,You know what I should do?
Leslie Knope,"I should get my mother a oneway ticket to London, leaving today."
Leslie Knope,"And that way, Ben never has to meet her and I could visit her in London."
Leslie Knope,Everybody wins.
Ann Perkins,What if he sees a picture of her on your desk?
Ann Perkins,"What if Marlene says, ""Hey, have you met my daughter, Leslie?"""
Ann Perkins,"""She works in the Parks Department."""
Leslie Knope,"Stuart, please, could you give us, like, 45 minutes?"
Stuart,"It's my office, too."
Leslie Knope,Stuart.
Leslie Knope,That guy was rude.
Chris Traeger,I feel that some structural changes could really unlock this department's potential.
Chris Traeger,Jerry.
Jerry Gergich,Mmm?
Chris Traeger,I believe you are capable of much more.
Jerry Gergich,I'm not.
Chris Traeger,Nonsense.
Chris Traeger,Look in the mirror.
Jerry Gergich,Huh?
Chris Traeger,"You are an intelligent, charismatic, beautiful superhero."
Chris Traeger,"I'm making you head of Public Relations, which means you'll be leading the daily briefing sessions."
Ron Swanson,Excellent idea.
Ron Swanson,This is my favorite part about having a new city manager.
Ron Swanson,"They always try to shake things up, and their ideas are terrible, and it brings City Hall to a grinding halt."
Ron Swanson,"I just grab a few donuts, sit back, and enjoy the show."
Chris Traeger,"April, you are too valuable to just be Ron's assistant."
Chris Traeger,"So from now on, you are a multitasking executive aide, assisting the entire office."
April Ludgate,Is this a nightmare?
April Ludgate,"April, wake up."
Chris Traeger,"Tom, I just wanna say that you are a wonderful employee and a terrific human being."
Tom Haverford,Meeting adjourned!
Chris Traeger,Tom.
Chris Traeger,I enjoy you.
Chris Traeger,You know what else I enjoy?
Chris Traeger,Your entrepreneurial spirit.
Tom Haverford,I did recently sell my Chronicles of Riddick DVD on eBay for $10.
Tom Haverford,Used the profits to buy the Bluray.
Chris Traeger,That's terrific.
Chris Traeger,I have an amazing project for someone of your talents.
Chris Traeger,You are going to digitize the entire city archives up on the fourth floor.
Tom Haverford,No!
Tom Haverford,I hate the fourth floor!
Tom Haverford,"Last time I was up there, I saw someone buy crystal meth out of a vending machine."
Tom Haverford,It's a bad place.
Chris Traeger,You won't be alone.
Chris Traeger,Andy.
Chris Traeger,"Starting now, you are nobody's shoeshine boy."
Chris Traeger,"Starting now, you are an administrative assistant."
Chris Traeger,For three weeks.
Chris Traeger,Then back to shoes.
Andy Dwyer,Chris!
Andy Dwyer,"I wasn't super paying attention to what you just said that we'll be doing, but I will give 110 percent. Well, as soon as you repeat yourself in a more interesting way."
Leslie Knope,"Hey, Ben."
Ben Wyatt,"Hey, what's up?"
Leslie Knope,Nothing much.
Leslie Knope,"Since I'm here, I just wanted to let you know that Marlene Griggs-Knope is my mom."
Ben Wyatt,What?
Leslie Knope,"Also, she can be cruel and difficult, and she makes snap judgments about people that she holds on to for a very long time."
Leslie Knope,And she's kind of a bully.
Leslie Knope,Okay!
Leslie Knope,"Go in there, you're gonna be great."
Ben Wyatt,God.
Leslie Knope,"Oh, my God."
Leslie Knope,"Oh, my God."
Leslie Knope,I'm sorry.
Leslie Knope,Here.
Leslie Knope,Sorry!
Ben Wyatt,Hello.
Ben Wyatt,I'm Mr.
Ben Wyatt,Ben Wyatt.
Marlene Griggs-Knope,Looks like you got some shirt on your coffee.
Ben Wyatt,Yeah.
Ben Wyatt,You know what happened?
Ben Wyatt,"I spilled it, but you know how it goes."
Marlene Griggs-Knope,Fun anecdote.
Marlene Griggs-Knope,The county school district needs four new school buses.
Marlene Griggs-Knope,"I'm being stonewalled by the board, and I'm hoping your office can help us out."
Ben Wyatt,Okay.
Marlene Griggs-Knope,Really?
Marlene Griggs-Knope,That's it?
Ben Wyatt,Yeah.
Ben Wyatt,"Actually, no."
Ben Wyatt,It It's probably not possible.
Marlene Griggs-Knope,"Then I'm confused, Ben, because you just told me it was."
Marlene Griggs-Knope,Five seconds ago.
Ron Swanson,"I got a second box of donuts, if anybody-- What the [bleep] is this?"
Chris Traeger,"This, Mr. Director, is your new desk."
Ron Swanson,Okay.
Chris Traeger,"This desk is the epitome of the Swedish concept of jamstalldhet, or ""equality."""
Chris Traeger,Imagine someone needs your attention.
Chris Traeger,Somebody say my name.
Jerry Gergich,Chris.
Chris Traeger,Swivel!
Chris Traeger,"What is it, Jerry?"
Jerry Gergich,You told me to say your name.
Chris Traeger,"And you did a great job, superstar."
Chris Traeger,Someone else say something.
April Ludgate,You look like a freak.
Chris Traeger,Swivel!
Chris Traeger,"April, that is not a very good attitude."
Chris Traeger,I will keep my eye on you from my circular desk where I can see everything.
Chris Traeger,Tiny swivel.
Chris Traeger,See how it works?
Ron Swanson,What about my office and its many walls?
Chris Traeger,That becomes a new public waiting room.
Chris Traeger,And we got rid of that giant pillar that was in front of your door.
Ron Swanson,I loved that pillar.
Ron Swanson,It made it really annoying to stand in my doorway.
Chris Traeger,"Well, get over it, because it's gone."
Chris Traeger,You're gonna be more accessible than ever.
Tom Haverford,The fourth floor.
Tom Haverford,"Small claims court, divorce filings, stateordered drug tests."
Tom Haverford,It's somehow both freezing and humid.
Tom Haverford,There's a whole room on the fourth floor where they store the knives they've confiscated from people who went to the fourth floor to stab someone.
Ethel Beavers,You from Parks and Rec?
Tom Haverford,Yeah.
Ethel Beavers,I'm here to show you around.
Andy Dwyer,"Nice to meet you, ma'am."
Andy Dwyer,What's your name?
Ethel Beavers,Ethel Beavers.
Ethel Beavers,Follow me.
Tom Haverford,"Okay, this is you."
Andy Dwyer,"Oh, wow!"
Andy Dwyer,Double computers?
Andy Dwyer,I get my own office phone.
Andy Dwyer,"Hello, Wall Street."
Andy Dwyer,Buy more stocks.
Andy Dwyer,Now.
Andy Dwyer,This phone kind of smells like a butt.
Ethel Beavers,Try not to move things around.
Ethel Beavers,"Because technically speaking, this is still a crime scene."
Ethel Beavers,Here's your name tags.
Ethel Beavers,Here.
Tom Haverford,"Ethel, this shirt is from Theory."
Tom Haverford,Name tags make holes.
Tom Haverford,I'm not wearing this.
Ethel Beavers,Do what you want.
Andy Dwyer,"Bye, Ethel!"
Tom Haverford,Damn it.
Tom Haverford,Remind me next time to ask her where she was when Lincoln got shot.
Andy Dwyer,"""Remind Tom Ask Something."""
Andy Dwyer,"You got it, boss."
Leslie Knope,Hey!
Leslie Knope,Somebody made somebody a mix!
Leslie Knope,"And I definitely heard your feedback from last time, so I only put five Sarah McLachlan songs on this one."
Ben Wyatt,Cool.
Ben Wyatt,Should we talk about how you claimed your mom was a Filipino woman you'd never met?
Leslie Knope,Should we?
Leslie Knope,I was just trying to delay the inevitable.
Leslie Knope,"If this turns into something real, then we are gonna have to deal with Chris' rule, and parents, and annoying flossing habits, and a lot of unfun stuff."
Leslie Knope,But not yet.
Leslie Knope,I just want to enjoy the bubble for a little while.
Leslie Knope,I'm sorry.
Leslie Knope,Everything's good?
Ben Wyatt,"No, it's not."
Ben Wyatt,I was completely flustered.
Ben Wyatt,I came off like an idiot.
Ben Wyatt,"I mean, at one point, for no reason, I just took off my shoes and held them in my hand."
Leslie Knope,"I'm gonna go ask her how it went, and I bet she loved you."
Marlene Griggs-Knope,I loved him!
Marlene Griggs-Knope,He's a total pushover.
Marlene Griggs-Knope,"Very odd guy, though."
Marlene Griggs-Knope,"He's like a goofy, spineless jellyfish."
Marlene Griggs-Knope,"Why do you ask, sweetheart?"
Leslie Knope,No reason.
Leslie Knope,Don't worry about it.
Leslie Knope,It's totally fine.
Ben Wyatt,"No, it's not fine."
Ben Wyatt,What if she starts going around telling people I'm a pushover?
Leslie Knope,No one's gonna believe that.
Leslie Knope,"When I first met you, I thought you were a fascist hardass."
Ben Wyatt,What?
Leslie Knope,"A cute fascist hardass, but still, you give off a very--"
Extra,Education Department now officially requesting 10 school buses.
Leslie Knope,I thought they only wanted four.
Ben Wyatt,"Well, now that I'm a pushover, why not ask for 10, or 20, or 100 new school buses and a fleet of school yachts?"
Ben Wyatt,How about that?
Ben Wyatt,Here's what we're gonna do.
Ben Wyatt,You are gonna tell me everything there is to know about your mom.
Ben Wyatt,"And I'm gonna have another meeting with her, and we're gonna have it out."
Leslie Knope,Or we could go to Belize and go scuba diving.
Leslie Knope,And we could look at the whale sharks.
Leslie Knope,"You're certified, right?"
Leslie Knope,Let's get you certified.
Jerry Gergich,"April, do you have that usage report that I asked for?"
April Ludgate,"Anything for you, Jerry."
Jerry Gergich,Thank you.
Jerry Gergich,"Oh, come on."
Jerry Gergich,Why?
Gretel,Excuse me.
Gretel,"There's a sign at Ramsett Park that says ""Do not drink the sprinkler water,"" so I made sun tea with it, and now I have an infection."
Gretel,Sir?
Gretel,"Sir, are Are you listening to me, sir?"
Gretel,"Sir, I'm talking to you!"
Gretel,Sir!
Gretel,"Sir, are you aware that there is waste in your water system?"
Leslie Knope,"Okay, you need to be strong, powerful, decisive."
Leslie Knope,This is not a meeting.
Leslie Knope,It's a battle.
Leslie Knope,Normal meeting rules do not apply.
Leslie Knope,"I'll be my mom and I'm gonna be very harsh with you, and it's only because I like you a lot."
Ben Wyatt,Okay.
Leslie Knope,Go!
Ben Wyatt,Hello.
Leslie Knope,Wrong.
Ben Wyatt,What?
Leslie Knope,No preambles.
Leslie Knope,No introductions.
Leslie Knope,Just walk in and start talking.
Ben Wyatt,I'd like to discuss the new school bus.
Leslie Knope,"I'd like to discuss your rhyming, Dr. Seuss."
Leslie Knope,And you should be sitting by now.
Ben Wyatt,What?
Leslie Knope,Just walk in and take a seat.
Ben Wyatt,Um.
Leslie Knope,"""Um"" is the sound in ""dumb."""
Leslie Knope,That's what she says to people.
Leslie Knope,And now you've crossed your legs like a woman.
Ben Wyatt,God!
Ben Wyatt,"Okay, should we just start over?"
Leslie Knope,No.
Leslie Knope,"No, we need to put a pin in this."
Leslie Knope,"Here is a list of my mother's top starting with Persian rugs, ending with Daniel Craig."
Leslie Knope,You have 10 minutes to memorize it.
Ben Wyatt,"Deliverance, the movie?"
Leslie Knope,Mmmhmm.
Ben Wyatt,"Oh, God."
April Ludgate,"So Jerry is, like, basically my boss now, which I'm never gonna work for him."
April Ludgate,"Ron's trapped in this weird desk prison, and I now work at this traveling IV station."
Extra,This Mort Jansen's office?
Andy Dwyer,Nope.
Extra,"Tell Mort I said ""Your move."""
April Ludgate,"Oh, my God."
April Ludgate,I wanna work up here with you guys.
April Ludgate,This is awesome.
Tom Haverford,How many more of those stupid documents do you have to scan?
Andy Dwyer,"Just this one, and all the ones in those boxes."
Tom Haverford,I gotta get out of here pronto.
Tom Haverford,Time to get those old ladies to do my work for me.
Tom Haverford,How?
Tom Haverford,By shining down on them with the Haverford charm ray.
Tom Haverford,"Well, well, well."
Tom Haverford,If it isn't Ethel Beavers.
Tom Haverford,"What's up, beautiful?"
Tom Haverford,Julianne Moore just called.
Tom Haverford,She wants her hair back.
Ethel Beavers,Nobody named Julien called.
Tom Haverford,Never mind.
Tom Haverford,I just need to ask you a couple of questions.
Tom Haverford,"One, can you help me out with this project we're doing?"
Tom Haverford,"And, two, will you please invite me to your 30th birthday party?"
