Character,Line
Ron Swanson,Good morning.
Tom Haverford,Whoo!
Tom Haverford,Swiss Family Ronbinson!
Tom Haverford,That hat is dope.
Ron Swanson,"Thanks, Tom."
Tom Haverford,You mind if I rock that bad Larry on my dome?
Tom Haverford,Wear it on my head?
Tom Haverford,Try it on the ladies?
Ron Swanson,Be my guest.
Tom Haverford,"Hi, I'm Tom."
Tom Haverford,I have a raccoon on my head.
Tom Haverford,Excuse me?
Tom Haverford,My friend over here was digging through your trash and I think we may have a lot in common.
Tom Haverford,I'm Tom.
Tom Haverford,Would you like to see a movie sometime?
Tom Haverford,Are you a raccoon?
Tom Haverford,Because you've been running around my hat all day-- Head all day.
Tom Haverford,"Girl, you're more precious than Precious."
Donna Meagle,Uh-uh.
Tom Haverford,"""Nice hat. Wanna bone?"""
Tom Haverford,"That's you, talking to me."
Donna Meagle,No.
Donna Meagle,"How about, ""Yes, I am a hunter, and it's you season."""
Tom Haverford,"Whoa, that's great."
Tom Haverford,I gotta get back out there.
Tom Haverford,"You know what they say, animal on the head, manimal in the bed."
Tom Haverford,"Damn, girl!"
Tom Haverford,Your hotness killed my raccoon!
Tom Haverford,I have a raccoon hat.
Tom Haverford,I'm an interesting person.
Tom Haverford,Hello!
Ron Swanson,Any luck?
Tom Haverford,Nope.
Tom Haverford,Didn't work out as well as I thought it would.
Ron Swanson,"Well, better luck next time."
Tom Haverford,I tried.
Tom Haverford,It just didn't seem like--
Extra,Wow.
Extra,I love that hat.
Ron Swanson,"Thank you, ma'am."
Leslie Knope,"Hey, Ron."
Leslie Knope,I have a surprise for you.
Leslie Knope,Meet me at Harvey James Park at 11:30.
Ron Swanson,Why?
Leslie Knope,It's a surprise!
Leslie Knope,What's the surprise?
Leslie Knope,"If I told you, it would ruin the surprise."
Ron Swanson,What's the surprise it would ruin?
Leslie Knope,I cannot tell you that.
Ron Swanson,"Leslie, my first wife, Tammy, tried throwing me a surprise birthday party."
Ron Swanson,"When I saw my friends hiding through the window, I drove to a gas station, called the cops and told them people had broken into my home."
Ron Swanson,I'm not big on surprises.
Leslie Knope,"Okay, but you're gonna like this one."
Ron Swanson,What is it?
Leslie Knope,I'm not telling you.
Leslie Knope,And I'm not gonna tell anybody!
Leslie Knope,Okay.
Leslie Knope,I'll tell you.
Leslie Knope,We're putting together the Parks Department Summer Catalog.
Leslie Knope,"And the big surprise is I am going to reunite all the living former Parks Directors at a picnic, record the whole thing, and then write about it in the ""Welcome Letter."""
Leslie Knope,It's the biggest catalog of the year.
Leslie Knope,Think of the September issue of Vogue.
Leslie Knope,But it's more important to Pawnee.
Leslie Knope,Mainly because we don't get Vogue here.
Leslie Knope,"I'm gonna move this ""Yearning"" ad to the centerfold."
Tom Haverford,"Centerfold, always the best part."
Tom Haverford,"Am I right, Justin?"
Tom Haverford,"Damn, they broke up six weeks ago."
Leslie Knope,Yeah.
Leslie Knope,"Jerry, I need to see your softball pictures."
Jerry Gergich,"Here you go, Chief."
Leslie Knope,"Wow, good job."
Leslie Knope,Nice work.
April Ludgate,Whoa!
April Ludgate,Wait a minute.
April Ludgate,Isn't that that creepy guy?
April Ludgate,Morgan?
April Ludgate,The pedophile?
Leslie Knope,"Yeah, it is."
Donna Meagle,"Oh, my God."
Tom Haverford,"Oh, Jerry!"
Tom Haverford,Come on!
Jerry Gergich,I didn't know that!
Jerry Gergich,He seemed okay.
Jerry Gergich,We had dinner together.
Leslie Knope,"Guys, I don't know if I made it clear, but I don't want any sex offenders in our Parks catalog."
Jerry Gergich,"Okay, I will Photoshop his face."
April Ludgate,"Can you Photoshop your life with better decisions, Jerry?"
Leslie Knope,"Okay, April."
Leslie Knope,Enough.
Leslie Knope,Cover photo.
Leslie Knope,"Tom, you're up."
Tom Haverford,"This catalog is basically, like, an ad for the Parks Department, and I love ads."
Tom Haverford,"I love magazine ads for flavored vodkas, billboards for designer jeans."
Tom Haverford,I TiVo through shows to get to the ads.
Tom Haverford,I love ads.
Tom Haverford,What are we trying to do with this catalog?
Tom Haverford,We're trying to sell Pawnee on our summer classes.
Tom Haverford,How do we do that?
Tom Haverford,"With one perfect, captivating image."
Tom Haverford,April?
Tom Haverford,Modern life.
Tom Haverford,Where are we running?
Tom Haverford,"Sometimes, what we want is not always where we are."
Tom Haverford,Next slide.
Tom Haverford,Are we alone?
Tom Haverford,Is the real winter inside our hearts?
Tom Haverford,We are all struggling for definition in a world that resists our inquiries.
Leslie Knope,"Okay, this isn't gonna work for a number of reasons."
Leslie Knope,"One, this is a summer catalog."
Leslie Knope,"Two, that was complete gibberish."
Leslie Knope,"And three, that child looks like it's abandoned."
Leslie Knope,"So, basically, boo."
Tom Haverford,Next slide.
Tom Haverford,"Oh, God."
Tom Haverford,Weird.
Tom Haverford,How did that... That's a personal photo.
Tom Haverford,"That's... Shouldn't be.. This must've... You know, I gotta say, I think that could actually work as our cover photo."
Tom Haverford,"I'm cool with it, if you guys are."
Tom Haverford,It's a high-res photo.
Leslie Knope,"I don't know if I have time for this, guys, so, let's just pick a good photo, okay?"
Tom Haverford,"What do you want, Leslie?"
Tom Haverford,A picture of parents pushing a kid on a swing?
Leslie Knope,Yeah.
Leslie Knope,Exactly.
Leslie Knope,Get me that.
Leslie Knope,Okay.
Leslie Knope,I gotta go.
Tom Haverford,What is he thinking?
April Ludgate,"""Why is my cup so tiny?"""
Ann Perkins,Hey.
Ann Perkins,What are you doing here?
Mark Brendanawicz,Happy six month anniversary.
Mark Brendanawicz,I got you a gift.
Mark Brendanawicz,It's a chicken salad sandwich.
Mark Brendanawicz,"And I don't want you to feel bad about not getting me anything, because I would never expect--"
Ann Perkins,"Swiss Army Watch, mofo."
Mark Brendanawicz,Well done.
Mark Brendanawicz,Perkins.
Mark Brendanawicz,Wow!
Ann Perkins,You like it?
Mark Brendanawicz,Thank you so much.
Mark Brendanawicz,That's so nice.
Mark Brendanawicz,Are you allowed to kiss me in a hospital room?
Ann Perkins,"Oh, don't worry about it."
Ann Perkins,He's dead.
Mark Brendanawicz,"Oh, my God."
Ann Perkins,"Oh, no, I'm just kidding, he's sleeping."
Mark Brendanawicz,"Oh, okay."
Mark Brendanawicz,"Yeah, our relationship is going well."
Mark Brendanawicz,Really well.
Mark Brendanawicz,That guy really seemed dead.
Andy Dwyer,Nice!
April Ludgate,"Here, catch this."
Andy Dwyer,You got me in the face!
Andy Dwyer,Oh!
Andy Dwyer,That one hurt.
Andy Dwyer,You've a good arm.
April Ludgate,I know.
April Ludgate,I used to play softball in high school.
Andy Dwyer,Shut up!
Andy Dwyer,I played baseball in high school.
April Ludgate,Shut up!
Andy Dwyer,"Yeah, that's like, the boy version of softball."
Leslie Knope,"Guys, don't play with the food, okay?"
Leslie Knope,We need this for the picnic.
Leslie Knope,Do we have everything?
Andy Dwyer,"Yes, ma'am."
Andy Dwyer,"Three picnic baskets, assorted cheeses, grapes, wine."
Leslie Knope,Smoked salmon?
Andy Dwyer,April threw the smoked salmon on the roof.
Andy Dwyer,I'm sorry.
Ann Perkins,Where's Leslie?
