Character,Line
Ron Swanson,No.
Ron Swanson,No.
Ron Swanson,No.
Ben Wyatt,"Sorry, Ron."
Ben Wyatt,Doors are locked.
Ben Wyatt,We've taken your keycards and your phones and the automatic timer won't go off until tomorrow at 8:00 a.m.
Ben Wyatt,You're trapped in there.
Tom Haverford,We told security not to disturb you under any circumstances.
Tom Haverford,And the phones and Internet?
Tom Haverford,"Oh, they've been disconnected."
April Ludgate,And I left a rusty hacksaw on the table.
April Ludgate,"So, the first person who hacks their face off gets released."
Andy Dwyer,That's not-- What?
Andy Dwyer,Is that true?
Leslie Knope,"Guys, this is insane, okay?"
Leslie Knope,Let us out.
Leslie Knope,"Oh, my God, babe, Game of Thrones is on tonight!"
Leslie Knope,It's the series finale.
Leslie Knope,Khaleesi is marrying Jack Sparrow.
Leslie Knope,"Oh, God, that show has really gone off the rails."
Ben Wyatt,"Look, it makes sense if you've read the books."
Ben Wyatt,"Look, our baby monitor is on the table."
Ben Wyatt,"If you guys can talk this out and settle your differences like grownups, turn it on and I will come to get you from my office."
Ben Wyatt,"Otherwise, we will see you at 8:00 a.m. tomorrow morning."
Ron Swanson,I am going to break out of here.
Ron Swanson,"Then, I am going to snap you in half."
Donna Meagle,Hey!
Donna Meagle,"This is not his fault, Swanson."
Donna Meagle,Be a man and get your house in order.
Donna Meagle,"You, too, Knope."
Jerry Gergich,"Good luck, you guys."
Jerry Gergich,I really hope you can work out your differences.
Ron Swanson,Terry.
Ron Swanson,Look at me.
Ron Swanson,Is this what you want to do?
Ron Swanson,"Think very carefully, son."
Leslie Knope,There you go.
Leslie Knope,"That's right, buddy."
Leslie Knope,Come on.
Leslie Knope,"For once in your life, do something right."
April Ludgate,"Stop it, Terry!"
April Ludgate,Both of you.
April Ludgate,Come on.
Ron Swanson,"Damn it, Terry!"
Leslie Knope,"Damn it, Terry!"
Ron Swanson,Okay.
Ron Swanson,Think.
Ron Swanson,There must be a way out of here.
Leslie Knope,I don't think there is.
Leslie Knope,They installed these magnetic locks two years ago.
Leslie Knope,There's no way around them.
Ron Swanson,"Yes, there is."
Ron Swanson,I'll simply punch my fist through a window.
Leslie Knope,"Ron, there's security wire in there."
Leslie Knope,You'll slice your arm open.
Ron Swanson,I would rather bleed out than sit here and talk about my feelings for 10 hours.
Leslie Knope,There is another way.
Leslie Knope,"We'll just wait a few minutes, turn on this monitor, and then we'll tell Ben that we talked it out and made up."
Leslie Knope,"I'll just tell them that I apologized for, whatever, heroically caring too much."
Leslie Knope,"And you admitted that you were a stubborn butthead, and everything's fine now."
Ron Swanson,Why do I have to be stubborn?
Ron Swanson,Why can't the problem have been that I was reasonable and you were at fault?
Leslie Knope,Because we want them to believe us and not laugh really hard at a ridiculous science fiction scenario.
Ron Swanson,We are not saying I was the problem.
Ron Swanson,"If we're going to lie to them, I will not let you lie to them."
Leslie Knope,"Fine, I'll tell them that, for the past three years, you've been a perfect gentleman and scholar, and I am an insane weirdo who, despite being the only reason we even had a friendship to begin with, decided to ruin it, out of the blue, for no good reason."
Ron Swanson,That sounds good.
Ron Swanson,Let's go with that.
Leslie Knope,Hut!
Ron Swanson,What are you doing?
Leslie Knope,I destroyed the monitor!
Ron Swanson,What if we have an emergency and have to get out of here?
Leslie Knope,I did not consider that possibility!
Leslie Knope,Everything's different.
Leslie Knope,"I mean, the furniture, the pictures Craig changed everything."
Ron Swanson,Did he?
Ron Swanson,I tried not to notice anything when I worked here.
Ron Swanson,"Or talk to anyone, or learn anyone's name."
Ron Swanson,"You of all people should know that, Lauren."
Leslie Knope,"Look, we are going to be here for 10 hours."
Leslie Knope,"We can either talk about our issues and work through our problems, or we can just sit here doing nothing."
Ron Swanson,"I choose ""sit here."""
Leslie Knope,"Come on, Ron, why don't we just--"
Ron Swanson,Sit here.
Leslie Knope,Ron.
Ron Swanson,Sit here.
Leslie Knope,I bet I can make you talk.
Ron Swanson,"I'll take that bet at any odds, for any amount of money, over any length of time stretching from now into infinity."
Leslie Knope,Talk to me.
Leslie Knope,Talk to me.
Leslie Knope,Talk to me.
Leslie Knope,Talk to me.
Leslie Knope,Talk to me.
Leslie Knope,Talk to me.
Leslie Knope,Talk.
Leslie Knope,Talk.
Leslie Knope,Talk.
Leslie Knope,Talk to me!
Leslie Knope,Drip.
Leslie Knope,Drip.
Leslie Knope,"One word, and this is over."
Leslie Knope,"I think wood is stupid, and so does everybody else."
Leslie Knope,"You guys, Ron loves plastic."
Leslie Knope,"Last chance, Ron."
Leslie Knope,You want to talk?
Leslie Knope,Huh?
Leslie Knope,Ah-hah!
Leslie Knope,Jackpot.
Leslie Knope,"You know what this is, Ron?"
Leslie Knope,"This is a mix I made for the summer Parks barbecue, 2007."
Leslie Knope,I asked everyone in the Parks Department to choose one song.
Leslie Knope,You chose Buddy by Willie Nelson.
Leslie Knope,A fact I remember because my mind is a steel trap of friendship nuggets.
Leslie Knope,But I am not going to play your choice.
Leslie Knope,I'm gonna play Jerry's choice.
Leslie Knope,Ooh!
Leslie Knope,That's right.
Leslie Knope,And I'm gonna sing along.
Leslie Knope,And I'm gonna maintain eye contact the whole time.
Leslie Knope,And guess what?
Leslie Knope,I don't know the words.
Leslie Knope,"Harry Truman was a guy America, Red China All the countries, other people Everyone is fun Joe Mantegna, lan McKellen I have to buy a new toaster This is awesome You're so stupid Jumping up and down Whoo!"
Leslie Knope,I got it on repeat.
Leslie Knope,"Come on, Ron."
Leslie Knope,"Do you want to hear it again, or do you want to talk?"
Leslie Knope,No?
Leslie Knope,"Okay, next verse."
Leslie Knope,Freddy Krueger bought some pants Oprah has a turtle farm Peter Piper peepee poopy Daddy ate a squirrel
Ron Swanson,Stop this!
Ron Swanson,I will speak with you for three minutes.
Leslie Knope,Great.
Ron Swanson,"So, what would you like to talk about?"
Leslie Knope,"Oh, come on, Ron."
Leslie Knope,We were friends for 10 years.
Ron Swanson,We were work proximity associates.
Leslie Knope,We were friends.
Leslie Knope,And now we're not.
Leslie Knope,"And once again, it is up to me to save our friendship."
Leslie Knope,And I will do so using the most powerful tool known to man.
Leslie Knope,A well organized chart.
Leslie Knope,"Three years ago, I accept a job at National Parks."
Leslie Knope,"You and I see each other less, admittedly, due to my busy schedule and your utter lack of interest in maintaining adult friendships."
Ron Swanson,Work proximity associateships.
Leslie Knope,"Three months later, April comes to work for me."
Leslie Knope,We throw her a party.
