Character,Line
Leslie Knope,This is the best night ever.
Leslie Knope,I wish we were getting married tonight.
Ben Wyatt,Let's just do it then.
Ben Wyatt,Leslie Let's get married.
Ben Wyatt,Tonight.
Leslie Knope,Are we really doing this?
Ben Wyatt,I guess
Ben Wyatt,Why not?
Ben Wyatt,The gala ends at 11:00.
Ben Wyatt,"At 11:01, we get married."
Leslie Knope,"Okay But, wait, my mom isn't here."
Leslie Knope,And your parents aren't here.
Ben Wyatt,Good.
Leslie Knope,"Yeah, that makes it better."
Leslie Knope,But we reserved a space for May 16th.
Leslie Knope,And we just ordered 200 white chocolate top hats.
Ben Wyatt,We did?
Leslie Knope,"You did, actually."
Leslie Knope,It's under your name.
Ben Wyatt,"Leslie, we can get married May 16th, or June 1st, or July 57th."
Ben Wyatt,"But doesn't it feel right, today?"
Leslie Knope,"Yeah, it does."
Leslie Knope,"Every time you say it, it just feels more right."
Leslie Knope,"Oh, my God, we're getting married tonight."
Leslie Knope,This is really great.
Ben Wyatt,Yeah.
Leslie Knope,"You're either in or your out, buddy."
Ben Wyatt,"it was my idea, I'm totally in."
Leslie Knope,"Wait, no."
Leslie Knope,We can't this is our wedding day.
Leslie Knope,"This is very bad luck, turn around."
Leslie Knope,We can't look at each other!
Ben Wyatt,"Well, you are aware that we've seen each other several times today."
Leslie Knope,We have two hours to do this.
Leslie Knope,"I want you to get everyone together, and meet me at Ann's house in ten minutes."
Ben Wyatt,Okay.
Ben Wyatt,"Oh, wait, before we get married, there is something we need to discuss."
Ben Wyatt,"I mean, we've never talked about it, but I really want you to take my last name."
Leslie Knope,Oh!
Leslie Knope,Oh.
Leslie Knope,Okay.
Leslie Knope,Really?
Ben Wyatt,"Yeah, it's just really important to me, symbolically, that Leslie Knope disappears and becomes Leslie Wyatt."
Ben Wyatt,Or Councilwoman Mrs. Ben Wyatt.
Ben Wyatt,That's fine too.
Ben Wyatt,It's a deal breaker.
Leslie Knope,"Wait, are you messing with me?"
Ben Wyatt,"Sorry, I had to give it a shot."
Leslie Knope,"Ben, now go, run!"
Ben Wyatt,"Okay, okay."
Ben Wyatt,Wait.
Ben Wyatt,Where do I go?
Leslie Knope,Run!
Ben Wyatt,The falcon is entering!
Leslie Knope,The turtledove acknowledges!
Leslie Knope,"Hey, where are you?"
Ben Wyatt,I'm I'm here.
Leslie Knope,"Okay, let's go over the duties right now."
Leslie Knope,"Ann, you're in charge of the dress and the hair and the makeup."
Leslie Knope,"And I was thinking, like, the sensuality of Eleanor Roosevelt combined with the animal magnetism of Lesley Stahl."
Ann Perkins,Piece of cake.
Ann Perkins,"Oh, we have to get the wedding cake."
Ann Perkins,I'll do that too.
Ann Perkins,I'm perfectly calm.
Ann Perkins,"I feel like every crazy thing Leslie's ever had me do has been, like a drill, and today is the real thing."
Ann Perkins,"I'm ready, because I had the greatest teacher in the world."
Ann Perkins,Leslie.
Ann Perkins,Who is crazy.
Ben Wyatt,"Also, we need rings and marriage licenses."
Chris Traeger,"Oh, let me be on rings."
Chris Traeger,I love what they symbolize.
Ben Wyatt,Great.
Andy Dwyer,And I can do the license.
Andy Dwyer,I got a guy that works at City Hall.
Andy Dwyer,That guy's my wife.
April Ludgate,"Um, you also work there."
Andy Dwyer,"Oh, yeah."
Leslie Knope,"Ron, I'm gonna need you to walk me down the aisle."
Ron Swanson,"It would be an honor, and the first time I won't regret walking down the aisle."
Ben Wyatt,"Oh, uh, yikes."
Ben Wyatt,We need an officiant.
Tom Haverford,I got this.
Tom Haverford,"You can become an ordained minister online in, like, five minutes."
Tom Haverford,Do you want more like a Steve Harvey vibe or straight up Seacrest?
Tom Haverford,Nuh!
Tom Haverford,Never mind.
Tom Haverford,I'll combine 'em Stevecrest.
Leslie Knope,"Okay, and, um, Jerry and Donna, I need you guys to just make sure that the gala runs smoothly."
Leslie Knope,Let's say that we're all gonna meet back here in an hour.
Leslie Knope,I love all of you.
Leslie Knope,"One, two, three, break!"
Ben Wyatt,Excuse me.
Ben Wyatt,We're looking for a couple wedding rings.
Herman,You're gonna wanna look through the jewelry and nails tray.
Herman,There is some beautiful jewelry in here.
Herman,But be careful.
Herman,There's also nails.
Chris Traeger,Oh!
Chris Traeger,"Oh, these aren't bad."
Herman,Those are real nice.
Herman,"And they were nipple rings, at one point."
Ben Wyatt,How do you know that?
Herman,Mm.
Ben Wyatt,They were yours.
Ben Wyatt,They were his.
Ben Wyatt,Let's go.
Andy Dwyer,"Hey, it's pretty crazy, I'm gonna be a cop tomorrow."
Andy Dwyer,I guess I better commit as many crimes as possible tonight.
Andy Dwyer,Get it out of my system.
April Ludgate,"Ooh, found the marriage licenses."
April Ludgate,And I am going to take all of them.
April Ludgate,"I don't want anyone else in this town to get married, because it makes it less special for us."
Andy Dwyer,"Good call, babe."
Andy Dwyer,Let's roll.
April Ludgate,Okay.
Andy Dwyer,I'm good!
Leslie Knope,It's not finished.
Leslie Knope,Why didn't the seamstress finish it?
Leslie Knope,"If you're not gonna finish something three months early, then don't accept the job."
Ann Perkins,There's got to be something we can do.
Leslie Knope,This wedding is meant to be.
Leslie Knope,We're gonna figure it out.
Leslie Knope,Now how did Cinderella finish her dress so fast?
Leslie Knope,Squirrels and birds.
Ann Perkins,Mm.
Leslie Knope,That's not very helpful.
Ann Perkins,No.
Andy Dwyer,"Hey, we got it!"
April Ludgate,We got it.
Andy Dwyer,Marriage license done.
Leslie Knope,"Wait a minute, hold on."
Leslie Knope,It needs to be signed by somebody at the City Clerk's Office.
April Ludgate,I'll just forge it.
April Ludgate,I forge government documents all the time.
Andy Dwyer,That's true.
April Ludgate,Boom.
Leslie Knope,No.
Leslie Knope,Hey.
Ben Wyatt,Hey.
Ben Wyatt,So we didn't find any rings.
Leslie Knope,"Yeah, we're having a few roadblocks here."
Leslie Knope,Kind of feels like this thing is falling apart.
Ben Wyatt,Don't panic.
Ben Wyatt,I swear there's some rings in this old box of stuff my mom gave me.
Ben Wyatt,Still here at April and Andy's house.
Ben Wyatt,Want to come help me look?
Leslie Knope,"Okay, Ann, dress duty."
Leslie Knope,"April and Andy, license duty."
Leslie Knope,No time for verbs.
Andy Dwyer,"I know you're in a rush, Leslie."
Andy Dwyer,"I should point out that you said ""duty"" twice."
Leslie Knope,Okay.
Donna Meagle,"Aw, shucks, business is boomin'."
Jerry Gergich,Indiana celebrity lookalikes.
Jerry Gergich,"I mean, this is a brilliant idea, Donna."
Jerry Gergich,All my favorites are here.
Jerry Gergich,"We got Orville Redenbacher, La Toya Jackson, Axl Rose, David Letterman."
Donna Meagle,"Look, don't tell anyone, but I booked a special surprise."
Donna Meagle,There's a Li'l Sebastian lookalike on the way what?
Jerry Gergich,What?
Jerry Gergich,"Oh, my Oh!"
Jerry Gergich,Oh.
Donna Meagle,Did you just pee your pants?
Jerry Gergich,Just a dab.
Jerry Gergich,I better go clean up.
Donna Meagle,"You nasty, Jerry."
Jerry Gergich,Third time this week.
Tom Haverford,"Oh, what the hell!"
Jerry Gergich,What's wrong?
Tom Haverford,"""Your Minister Certification will be emailed to you in 24 hours."""
Tom Haverford,Uhh!
Tom Haverford,But this is America.
Tom Haverford,I want it now!
Jerry Gergich,"Sorry, Tom, that's what happens."
Tom Haverford,I had all these great bits written for the wedding too.
Tom Haverford,I was gonna beatbox.
Tom Haverford,There's a dance breakdown.
Tom Haverford,"I'm talking, like, six guaranteed applause breaks."
Jerry Gergich,"Uh, you know, I am actually ordained."
Jerry Gergich,I could do the wedding.
Tom Haverford,That's the worst idea I've ever heard.
Jerry Gergich,"Yeah, you're right, okay."
Tom Haverford,Wait!
Tom Haverford,"What if you do the ceremony, but you don't have any stupid ideas of your own, and you just say the stuff that I came up with?"
Jerry Gergich,Anything to help Leslie.
Tom Haverford,Perfect.
Tom Haverford,Now shut up and start memorizing.
Tom Haverford,We open with Will Smith's monologue from the modern cinematic classic Hitch.
Ben Wyatt,Turtledove?
Leslie Knope,Falcon?
Ben Wyatt,Turtledove.
Leslie Knope,Falcon?
Ben Wyatt,Turtledove.
Leslie Knope,There's your butt.
Ben Wyatt,Hey.
Leslie Knope,Did you find the rings?
Ben Wyatt,"No rings, just a tennis bracelet and a necklace that says ""Wine Chick."""
Leslie Knope,"No rings, no license, no dress."
Leslie Knope,"This idea felt so right, but maybe it's just too crazy."
Leslie Knope,Maybe it wasn't meant to be.
Ben Wyatt,"Hey, it's snowing."
Leslie Knope,It's him.
Ben Wyatt,What?
Ben Wyatt,Who?
Ben Wyatt,I can't see.
Leslie Knope,"I don't understand, this is impossible."
Ben Wyatt,Whoa.
Ben Wyatt,Li'l Sebastian?
Extra,"No, no, sorry."
Extra,"Actually, this is Bucky."
Extra,"He's a, uh, licensed Li'l Sebastian impersonator."
Extra,"We're headed to the gala, so folks can pose for pictures with him."
Extra,"200 a pop, if you're interested."
Leslie Knope,"Quiet, you."
Leslie Knope,"This is Li'l Sebastian, and this is a sign."
Leslie Knope,We're gonna do this.
Leslie Knope,We are gonna pull this wedding off.
Extra,"Come on, Bucky."
Leslie Knope,Li'l Sebastian.
Extra,"Yes, ma'am."
Leslie Knope,"Oh my God, we're running out of time."
Leslie Knope,"Ann, please, tell me that you have sewn a new dress from scratch."
Leslie Knope,"Or several dresses, 'cause I would love some options."
Ann Perkins,"I have an idea, and it might be insane, but I've been watching a lot Project Runway recently In the past eight years."
Leslie Knope,"Okay, great, so I trust you, and make it work."
Leslie Knope,No time to do the Tim Gunn voice.
Leslie Knope,"Wait, what am I talking about?"
Leslie Knope,There's always time.
Leslie Knope,"Designers, make it work."
Leslie Knope,"Ann, you have less than an hour."
Andy Dwyer,"Miss Beavers, this is official police business."
Andy Dwyer,I hope we didn't wake you up.
Ethel Beavers,It's after 10:00.
Ethel Beavers,I've been asleep for four hours.
Ethel Beavers,What do you want?
April Ludgate,We need you to sign this.
April Ludgate,It's a marriage license.
Extra,Ethel?
Extra,Is it robbers?
Ethel Beavers,"No, go back to bed."
Andy Dwyer,"Aww, is that your husband?"
Ethel Beavers,I'm not married.
Ethel Beavers,I was on a date tonight.
Ethel Beavers,"It went well, he's sleeping over."
April Ludgate,Cool.
Andy Dwyer,It'd really mean a lot if you sign it.
Andy Dwyer,It's for Leslie Knope and Ben Wyatt.
Andy Dwyer,I think you know them?
Ethel Beavers,"They dragged me out in the freezing cold once, so they could tell each other ""I love you."""
Ethel Beavers,It was annoying.
Andy Dwyer,"Oh, thank you so much!"
Andy Dwyer,You have got an amazing house and a really cool nightgown and seem to be super good at dating.
April Ludgate,"Yeah, so can we adopt you as our grandma?"
Ethel Beavers,Fine.
Andy Dwyer,Cool!
Andy Dwyer,"We love you, Grandma!"
Ben Wyatt,"I guess we could go to a pharmacy, but I really don't want to use like a cheap plastic ring."
Chris Traeger,"I hate to say this, but Ann Perkins has terrible taste in rings."
Chris Traeger,What what is this?
Chris Traeger,It's a toe ring with a brown gemstone?
Chris Traeger,Is this a ruby that's gone bad?
Ben Wyatt,I am out of ideas.
Ben Wyatt,Jewelry store.
Ben Wyatt,"No, that's closed, that's why we're doing this."
Ron Swanson,Perhaps I can be of service.
Ben Wyatt,How?
Ron Swanson,How much do you think Ann would miss this sconce?
Ben Wyatt,"Oh, I don't know."
Ben Wyatt,It's part of her house.
Ben Wyatt,"Well, okay."
Jerry Gergich,"""When I heard Ben was getting married, I was like, 'to Leslie or to Game of Thrones'?"""
Tom Haverford,"Ugh, horrible delivery."
Jerry Gergich,"""You ever heard Leslie talk about Ben's butt?"""
Jerry Gergich,"""I'm all like, 'damn, girl, you mad sweet on that back meat."""
Tom Haverford,You're murdering my beautiful words!
Tom Haverford,Do you even want to kill at this wedding?
