Character,Line
Andy Dwyer,"Whoa, Alcatraz."
Andy Dwyer,Can't believe Michael Bay spent a billion dollars of his own money to build that for The Rock.
Ben Wyatt,I can't believe you were able to recite that entire movie from memory on the plane ride.
Andy Dwyer,"You weren't trying to sleep, were you?"
Andy Dwyer,"I couldn't tell, 'cause you had that mask thing over your eyes."
Leslie Knope,This may be the craziest week of my entire life.
Leslie Knope,I am six days away from the start of the Unity concert.
Leslie Knope,I am pregnant with triplets.
Leslie Knope,"I am trying to decide if I should take a job that will move me away from Pawnee, and I am speaking at the National Parks conference in San Francisco."
Leslie Knope,It is gonna be so much fun.
Leslie Knope,"Michelle Obama is the keynote speaker, and you know what they say, ""What happens at a national parks conference... Is compiled and emailed to you in a PDF the following Monday."""
Andy Dwyer,We got to find a way to break in there.
Ben Wyatt,They give tours.
Andy Dwyer,Yeah.
Andy Dwyer,That's exactly how they'll be expecting me to try to break in.
Tom Haverford,"My restaurant opens in six weeks, and I'm making sure I get every detail right."
Tom Haverford,This is the hardest I've worked on anything since... Wow.
Tom Haverford,I've never worked hard on anything.
Tom Haverford,What a cool life!
Mitch Savner,Looks like everything's on track for July.
Mitch Savner,It's just too bad we're not opening in time for this Unity concert.
Mitch Savner,The extra publicity would've given us a nice boost.
Tom Haverford,Why don't we?
Tom Haverford,We could do a soft opening tomorrow and be ready just in time for the concert crowd.
Mitch Savner,You really think you can pull that off?
Tom Haverford,"Well, nobody can predict the future except me."
Tom Haverford,"I guarantee it'll work and in six months, this place will be bigger than McDonald's."
Mitch Savner,"As always, I love your enthusiasm."
Mitch Savner,"See you tomorrow, partner."
Craig Middlebrooks,A soft opening tomorrow?
Craig Middlebrooks,"From now on, everyone call me Kristin, because I am wigging out right now!"
April Ludgate,"Yeah, we're not even close to being ready."
April Ludgate,They're not even done painting that sign.
April Ludgate,"It says, ""Tom's Bi."""
April Ludgate,"Actually, no, that's good."
April Ludgate,We're ready.
Tom Haverford,Mitch is right.
Tom Haverford,The amount of buzz we get from opening next weekend is too big to pass up.
Tom Haverford,We can do it.
Tom Haverford,"""This little Italian restaurant will put McDonald's out of business"" on three."
Tom Haverford,"One, two, three."
April Ludgate,Dark Lord rise--
Tom Haverford,This little Italian restaurant will be bigger than McDonald's!
April Ludgate,In hell fire.
Leslie Knope,"""Lester Kanopf""?"
Leslie Knope,"Come on, guys, get it together."
Lester Kanopf,That's mine.
Leslie Knope,"Sorry, Lester."
Grant Larson,Yours is right here.
Leslie Knope,"Grant, hi."
Grant Larson,"Yeah, I saw you were gonna be here, and since you've been ducking my calls, I just thought that I'd drop in."
Grant Larson,Care to join me for lunch?
Leslie Knope,I I wouldâ¦
Grant Larson,Liam Bonneville's gonna be there.
Leslie Knope,Liam Bonneville-- the department of the interior's resident bad boy?
Leslie Knope,"Well, now you've got my attention."
Leslie Knope,"Let me go grab my autograph book, and we'll head out."
Ben Wyatt,"Andy and I are meeting with a tech company called ""Gryzzl."""
Ben Wyatt,"Now, they're giving away free wifi to a few cities across America, and we're going to pitch Pawnee to them."
Ben Wyatt,And what exactly does Gryzzl do?
Ben Wyatt,"Well, ""It's the cloud for your cloud."""
Ben Wyatt,No idea.
Ben Wyatt,Wow.
Ben Wyatt,"So Gryzzl's really taken off, huh?"
Extra,"Uh, yeah, it's been a crazy ride."
Extra,"Our music service, Gryzzldump, launched in November, and now we have 170 million users."
Mike Bean,"Six months ago, I was working in a taco truck."
Mike Bean,Now I own one-third of the Portland trail blazers.
Ben Wyatt,"You know, I think Pawnee is a great candidate for your free wireless initiative."
Ben Wyatt,We lead the country in online pizza ordering.
Ben Wyatt,"In fact, a lot of people go to the library just to order pizza online."
Mike Bean,"Right now we're kind of focused on, like, bigger cities, like Shreveport, Akron."
Ben Wyatt,Sure.
Ben Wyatt,"Obviously, we're no Akron."
Ben Wyatt,"I mean, we're more like Dayton."
Ben Wyatt,"But with your help, we can become Toledo."
