Character,Line
Leslie Knope,"And it's because of you, our teachers, that every one of these recreation classes in this catalog shines like a jewel in Pawnee's beautiful crown."
Leslie Knope,"Unfortunately, due to budget constraints, this year we will have to remove five jewels from that crown."
Tania,Excuse me?
Tania,Are you cutting our classes?
Leslie Knope,Yeah.
Leslie Knope,"The city took away 1,000 dollars from our budget."
Leslie Knope,"So, I'm very sorry."
Extra,How will you decide which classes to cut?
Leslie Knope,By attendance and student evaluations.
Leslie Knope,"So, just make sure your students leave with a smile."
Extra,"My class is called ""Coping with Terminal Illness."""
Leslie Knope,Hopefully your attendance is good!
Leslie Knope,"Actually, no, hopefully it's bad."
Leslie Knope,Nobody's more upset about this than me.
Leslie Knope,I've been taking these rec center classes since I was in high school.
Leslie Knope,"It's where I learned hair braiding, and how to make biscuits, and French kissing."
Leslie Knope,"The French kissing was just from a boy in my biscuits class, but either way, lesson learned."
Justin,"Oh, my God!"
Justin,You have never been to Carnival?
Leslie Knope,I want to go!
Justin,"We have to get tickets in February to go to Rio de Janeiro, Leslie Knope."
Leslie Knope,Okay.
Leslie Knope,I am on a date with Justin in Indianapolis.
Leslie Knope,"We've only been out a few times, but every one of them has been amazing."
Justin,Cheers.
Leslie Knope,"Last time, we had a private tour and cocktails at the Indianapolis Aquarium."
Leslie Knope,That fish over there kind of reminds me of my mom.
Justin,Why?
Leslie Knope,It's just being really withholding.
Leslie Knope,Justin is definitely the most interesting guy I've ever dated.
Justin,All I did was a little paperwork.
Chef,"He's being modest, it is thanks to him my family remains in this country."
Chef,And it was all pro bono.
Leslie Knope,"Oh, Justin."
Justin,You've got to try this.
Leslie Knope,"Oh, that's really good!"
Justin,Isn't it great?
Justin,It's camel stomach.
Leslie Knope,Is it?
Justin,"I'm teasing, I'm teasing."
Justin,It's chicken.
Chef,Would you like to try the camel stomach?
Leslie Knope,No.
Leslie Knope,This is me.
Justin,"So, when am I gonna see you again?"
Justin,Oh!
Justin,"You know what, I'm gonna be near Pawnee on Tuesday."
Leslie Knope,"Excellent, yeah."
Leslie Knope,I'll plan something exciting.
Leslie Knope,"In fact, our date in Pawnee is gonna blow Indianapolis out of the water."
Justin,All right.
Justin,I'm gonna hold you to that.
Leslie Knope,Good!
Leslie Knope,You better.
Justin,I will!
Leslie Knope,I've racked my brain and I can't come up with one exciting idea.
Leslie Knope,"I mean, he once ate fried cockatoo with a member of the Thai Royal Family."
Ann Perkins,"Well, maybe just have him over and cook him some chicken and tell him it's Pawnee cockatoo."
Leslie Knope,A dinner party!
Leslie Knope,That's genius.
Leslie Knope,"I'll invite all my most interesting friends over, we'll have this big rambling party."
Ann Perkins,"No, I actually meant more like a one-on-one thing."
Leslie Knope,"I know what you meant, but I took your idea and I made it better."
Leslie Knope,"It's called a think tank, Ann."
Ann Perkins,What is?
Leslie Knope,Our lunches.
Leslie Knope,Our lunches are like think tanks.
