Character,Line
Paul,Okay.
Paul,"As everybody knows, The Spirit of Pawnee was defaced again last night."
Leslie Knope,What was it this time?
Paul,Chocolate pudding.
Leslie Knope,Huh.
Leslie Knope,That's new.
Leslie Knope,The mural that normally resides here is called The Spirit of Pawnee.
Leslie Knope,And it's very controversial.
Leslie Knope,"We've had someone throw acid at it, tomato sauce."
Leslie Knope,Someone tried to stab it once.
Leslie Knope,We really need better security here.
Leslie Knope,"We also need better, less offensive history."
Paul,"So, the city council has decided that The Spirit of Pawnee should be changed to something just a little less horrifying."
Paul,"Now, since the murals were made by government employees back in the 1930s, we thought it might be fun if each department submitted a design for a new mural."
Paul,And you'll submit your concepts tomorrow afternoon.
Paul,"All righty, folks?"
Paul,Thank you very much.
Joe From Sewage,"Hey, Leslie."
Joe From Sewage,What's your design going to be?
Joe From Sewage,A tree?
Leslie Knope,"Joe, you work in Sewage."
Leslie Knope,Your department literally specializes in crap.
Leslie Knope,You really want to do this?
Joe From Sewage,I told you before.
Joe From Sewage,"""Crap"" is a slang term."
Joe From Sewage,And I don't like that term.
Joe From Sewage,"But at least we don't specialize in losing, like you guys."
Joe From Sewage,Sewage.
Joe From Sewage,Let's roll.
Tom Haverford,Damn!
Tom Haverford,How does Sewage always get the hottest interns?
Leslie Knope,"Guys, this department has the chance to design something that could be in this building forever."
Leslie Knope,This could be our legacy.
Ann Perkins,I thought building a park on Lot 48 was going to be our legacy.
Leslie Knope,"Well, you can have two legacies."
Leslie Knope,Look at Madonna.
Leslie Knope,"Great singer, amazing arms."
Tom Haverford,Look at O.J. Simpson.
Tom Haverford,"Heisman Trophy winner, Naked Gun."
Leslie Knope,Mmmhmm.
Donna Meagle,"No offense, Leslie, but I'm not an artist."
Leslie Knope,"Oh, that's not true, Donna."
Leslie Knope,I've seen your fingernails.
Donna Meagle,"Um, I pay someone to do this."
Leslie Knope,Really?
Leslie Knope,"Oh, well, shoot."
Leslie Knope,"Anyway, I'm ordering all of you to design a mural."
Tom Haverford,"Uh, only Ron can order the whole department to do something."
Leslie Knope,Ron?
Leslie Knope,Order them to do this.
Ron Swanson,Do whatever Leslie says.
Leslie Knope,Okay.
Leslie Knope,"So, here are your supplies."
Leslie Knope,I want you to go and find the spirit of Pawnee.
Leslie Knope,And make me a sketch.
Leslie Knope,And it needs to be breath-taking and moving and historical and better than every department.
Leslie Knope,And you have one hour.
Leslie Knope,Designers.
Leslie Knope,Make it work.
Leslie Knope,Tim Gunn.
Andy Dwyer,"You, my friend, are ready to go dancing."
Andy Dwyer,"Thank you, sir."
Andy Dwyer,All right.
Andy Dwyer,Next?
Ron Swanson,Andrew.
Ron Swanson,Looking good.
Ron Swanson,Business is booming.
Andy Dwyer,Yeah.
Andy Dwyer,Hey.
Andy Dwyer,"Ron, how about you?"
Andy Dwyer,Need a little dog waxing?
Andy Dwyer,"It's only 5 bucks, and I'll let you cut in front of this guy."
Kyle,What?
Andy Dwyer,Come on.
Andy Dwyer,Beat it.
Andy Dwyer,This is Ron Swanson we're talking about.
Ron Swanson,I'm impressed with Andy.
Ron Swanson,Pulling himself up by his bootstraps.
Ron Swanson,He reminds me of me.
Ron Swanson,I got my first job when I was nine.
Ron Swanson,Worked at a sheet metal factory.
Ron Swanson,"In two weeks, I was running the floor."
Ron Swanson,Child labor laws are ruining this country.
Andy Dwyer,Do you have a key in your shoe?
Ron Swanson,No.
Ron Swanson,"No, I have a bunion that's practically its own toe."
Ron Swanson,"Normally, the pain howls through my loafers like a banshee on the moors."
Ron Swanson,"But for these past three minutes, it's been reduced to a faint growl."
Andy Dwyer,Okay.
Andy Dwyer,That was neat.
Andy Dwyer,"Well, hey."
Andy Dwyer,We are all finished.
Ron Swanson,"Well, that was great."
Ron Swanson,"Thank you, son."
Andy Dwyer,No sweat.
Andy Dwyer,Next?
Kyle,You shouldn't let your friends cut in line.
Kyle,It's not good business.
Andy Dwyer,You want to know what else isn't good business?
Andy Dwyer,That guy's my friend.
Kyle,Right.
Kyle,I'm saying you shouldn't let your friends cut in line.
Andy Dwyer,All right.
Andy Dwyer,Sorry Kyle.
Andy Dwyer,Here.
Andy Dwyer,Give me this.
Andy Dwyer,Next.
