Character,Line
Ron Swanson,Potential problem.
Ron Swanson,"The previous owner of Lot 48, Norquist Properties, is claiming the government screwed them by illegally seizing the land."
Leslie Knope,I know about this issue.
Leslie Knope,"I called the city attorney, like, 50 times."
Leslie Knope,He didn't call me back.
Ann Perkins,"Oh, do you need a lawyer?"
Ann Perkins,Because my friend Justin's a lawyer.
Ann Perkins,I'm sure he could help.
Leslie Knope,"Oh, that'd be terrific."
Ann Perkins,Yeah.
Ann Perkins,I'll call him.
Ann Perkins,Justin's the greatest guy ever.
Mark Brendanawicz,"""The greatest guy ever""?"
Tom Haverford,But does he dress this well?
Tom Haverford,Brooks Brothers.
Tom Haverford,Bought it right off the mannequin.
George MacFayden,Ron Swanson?
Ron Swanson,That's me.
George MacFayden,My name is George MacFayden.
George MacFayden,I wanted to talk to you about the amount of snow in the parks.
Ron Swanson,"I've been getting a lot of visitors recently, thanks to a stupid and worthless new push to make government officials more accessible to the public."
Extra,There is a disturbing lack of benches in Ramsett Park!
Extra,I want to sit more!
Extra,And another thing I like is the layout of the hiking trails.
Extra,I made this in one of your pottery classes.
Extra,It's terrible.
Ron Swanson,This is my hell.
Ann Perkins,Hey!
Leslie Knope,Hey!
Ann Perkins,"All right, so Tom, here's your chicken caesar salad, no dressing, no cheese, no croutons, no taste."
Tom Haverford,And no carbs.
Ann Perkins,"And for you madam, the Leslie Knope."
Leslie Knope,Thank you.
Ann Perkins,"I can not believe the cafeteria named a sandwich after you, that is so cool."
Leslie Knope,Isn't it?
Leslie Knope,Salami on pumpernickel with olice juice and extra iceberg.
Leslie Knope,It was the only sandwich on the board that wasn't named.
Leslie Knope,I just wish I liked it.
Ann Perkins,So how are you feeling about the whole Dave situation?
Leslie Knope,"I really miss him. Yeah, I'm just trying to enjoy the memories."
Ann Perkins,"Aw, that's a sweet picture."
Leslie Knope,"I know, isn't it?"
Leslie Knope,"I asked the police department if I could have it, and they said no, so I stole it."
Ann Perkins,I have an idea. Why don't you let me set you up?
Leslie Knope,"I don't know, it feels a little too soon."
Ann Perkins,"I'm telling you, this is the best way to get over someone."
Ann Perkins,Just get back on that horse.
Leslie Knope,"Yeah, maybe."
Ann Perkins,I feel sorry for Leslie.
Ann Perkins,It's really hard to end a relationship because of distance.
Ann Perkins,"Although, that's pretty much why I broke up with Andy."
Ann Perkins,He lived way too close to me.
Tom Haverford,"Wow, 12:15! You're early today."
Jerry Gergich,"April, there's no paper in the printer."
April Ludgate,So?
Jerry Gergich,So that's the one thing you do.
Ron Swanson,Attention.
Ron Swanson,"April, stop doing that."
April Ludgate,"Jerry told me to, so it's super crucial."
Ron Swanson,More important and more important than anything in this godforsaken world is finding me an assistant.
Tom Haverford,You get an assistant now?
Ron Swanson,"Yeah, I've always been able to have one, but I've turned it down because it's a waste of money."
