Character,Line
April Ludgate,Hmm.
April Ludgate,"Eyeballs wrapped, uhm vampire teeth"
Andy Dwyer,Boom!
Andy Dwyer,Vampire teeth.
April Ludgate,Good.
April Ludgate,Spider webs.
Andy Dwyer,Done.
April Ludgate,Mmhm.
April Ludgate,Fake blood capsules.
Andy Dwyer,"Oh, they didn't have any."
Andy Dwyer,Really?
April Ludgate,"That's gross, I love it."
Andy Dwyer,We are throwing a Halloween party at our house.
Andy Dwyer,It's gonna be the greatest thing ever.
April Ludgate,Someone will die.
Andy Dwyer,Of fun!
April Ludgate,And of murder.
Andy Dwyer,"And there's gonna be beer, pumpkins"
April Ludgate,Bloody goblins.
Andy Dwyer,Fake ones.
Andy Dwyer,It's gonna be awesome.
Andy Dwyer,We have decorations
April Ludgate,Dead people that we just murdered.
Andy Dwyer,Not murdered.
Andy Dwyer,But pictures of dead people from TV or movies.
April Ludgate,Mutilated bodies.
Andy Dwyer,but fake ones.
Andy Dwyer,"Candy, dancing, Tequila."
Andy Dwyer,All kinds of food and snacks.
April Ludgate,Blood orphans.
Andy Dwyer,No blood orphans.
Andy Dwyer,I don't know what that is.
Tom Haverford,"I want you on message, and the message is Leslie Knope."
Tom Haverford,"If you're not talking about you, you're talking about the wrong thing."
Leslie Knope,I hate talking about myself.
Tom Haverford,Get over it.
Tom Haverford,I talk about myself constantly.
Tom Haverford,Everyone loves me for it.
Tom Haverford,I really am amazing.
Leslie Knope,"When you work in government, people often suspect that you're anti-business."
Leslie Knope,"So I'm throwing a little meet and greet with business owners, and I've asked Tom's company to help."
Leslie Knope,"Here's my opening line: ""Hi, I'm Leslie Knope, and I'm in the business of being city councilor."""
Tom Haverford,"Oh, my God."
Leslie Knope,I'm not going to use that.
Tom Haverford,This is your primary target.
Tom Haverford,"President of the chamber of commerce, Martin Kernston."
Leslie Knope,"Oh, yes, from Kernston Rubber Nipples."
Leslie Knope,"""The nipple king."""
Tom Haverford,"Photos, BIOS, likes, dislikes, prescription medications."
Leslie Knope,I've heard of Martin Kernston.
Leslie Knope,I know a little bit about him.
Tom Haverford,"Oh, really?"
Tom Haverford,"Well, which of his advisors does he trust more, Ted Flirtman or Rex Spax?"
Leslie Knope,"Well, it depends, Flirtman is more of a confidant"
Tom Haverford,I made up both those names.
Leslie Knope,"Okay, I'm on it."
Tom Haverford,Get at me.
Tom Haverford,"Jean-Ralphio, stop crying."
Tom Haverford,What?
Tom Haverford,"Hold on, slow down."
Tom Haverford,Hold on
Leslie Knope,Allergic to chestnuts.
Leslie Knope,And good haircuts.
April Ludgate,"It's too tight, looser."
Andy Dwyer,"No, I feel like we need to inflate it more."
April Ludgate,"No, I told you, I'm a sumo wrestler after he lost the weight."
Ben Wyatt,I take it we're having a party.
Andy Dwyer,Dude!
Andy Dwyer,I knew there was sometngng I forgot to tell you.
Andy Dwyer,Sorry.
Ben Wyatt,"No, no, no, it's fine."
Ben Wyatt,Why should you guys tell me you're gonna have an enormous party?
Ben Wyatt,I didn't tell you I was gonna be quietly working in my room.
Andy Dwyer,That's a good point.
Ben Wyatt,"Yeah, yeah, yeah."
Andy Dwyer,I guess we're even.
Ben Wyatt,"If you need me, I'll I'll definitely be awake."
Ben Wyatt,Because I won't be able to sleep.
Ben Wyatt,Because of the party.
Ben Wyatt,You know?
Ben Wyatt,So All right.
Ben Wyatt,My family is very nonconfrontational.
Ben Wyatt,My parents' method of problem solving is to kind of keep everything bottled up and just subtly hint at what's bothering them.
Ben Wyatt,"And after 36 years, they are still divorced."
Leslie Knope,"Whoa, whoa, whoa."
Leslie Knope,"Tom, this is not what I pictured at all."
