Character,Line
Ron Swanson,"Okay, here's the situation."
Leslie Knope,Your parents went away on a week's vacation.
Leslie Knope,They left the keys to the brand new Porsche.
Leslie Knope,Would they mind?
Leslie Knope,"Well, of course not."
Leslie Knope,"I'll just take it for a little spin And maybe show it off to a couple of friends I'll just cruise around the neighborhood Well, maybe I shouldn't Yeah!"
Leslie Knope,"Of course I should Pay attention, here's the thick of the plot Pulled up to the corner at the end of my block That's when I saw this beautiful girly girl walking I picked up my car phone To perpetrate like I was talking"
Leslie Knope,"Sunroof was open, the music was high And that girl's hand was steadily moving up my thigh She had opened up three buttons on her shirt so far I guess that's why I didn't notice that police car I can't believe it!"
Leslie Knope,I made a mistake But parents are the same No matter time nor place So to all you kids all across the land No need to argue Parents just don't understand Yeah!
Donna Meagle,All right!
Leslie Knope,Thank you.
Leslie Knope,Thank you.
Leslie Knope,Just a little something I know.
Leslie Knope,"So, what's up?"
Ron Swanson,Someone is on fire in Ramsett Park.
Ron Swanson,They need you to get down there right away.
Leslie Knope,"Oh, my God."
Leslie Knope,I've been spending the summer doing a lot of zoo promotions.
All,For he's a jolly good fellow
Leslie Knope,Parrots live a very long time.
Leslie Knope,So we had a birthday party for a parrot that turned 60.
All,which nobody can deny
Leslie Knope,"Chimpanzees are very smart, so we had them graduate from college."
Leslie Knope,"And they like to fling their feces, so we were hoping that they would fling their hats."
Leslie Knope,But they just flung their feces.
Leslie Knope,"The Pawnee Zoo recently purchased two South African blackfooted penguins, Tux and Flipper."
Leslie Knope,"And as part of our zoo promotion, we are going to give them a marriage ceremony, because they mate for life."
Leslie Knope,"Tux, do you take Flipper, to be your lawfully wedded wife?"
Leslie Knope,I do!
Leslie Knope,I do!
Leslie Knope,"By the power vested in me from the Department of Parks and Recreation, I now pronounce you husband and wife!"
Leslie Knope,Oh!
Leslie Knope,"Okay, well, at least they're married."
Extra,Are they making babies?
Zookeeper,"Well, not those two."
Zookeeper,Those are both boy penguins.
Leslie Knope,I'm sorry?
Zookeeper,Tux and Flipper are both boys.
Zookeeper,"So you should have pronounced them husband and husband, technically."
April Ludgate,That's awesome.
Leslie Knope,"Still, you couldn't have asked for better weather."
Leslie Knope,"Brendanawicz, you big sandwich eater."
Mark Brendanawicz,"Oh, you can cut it out, now."
Leslie Knope,"Just to be clear, that was a friend punch."
Leslie Knope,There was no flirtatious meaning behind that playful punch I just gave your arm.
Mark Brendanawicz,"Yes, I do understand."
Mark Brendanawicz,You've made it abundantly clear that there's no romantic element to our relationship in any way.
Leslie Knope,Yes.
Leslie Knope,Good.
Leslie Knope,Isn't it good to be able to just kind of horse around like this as friends?
Mark Brendanawicz,It is.
Mark Brendanawicz,Yeah.
Leslie Knope,Yeah.
Mark Brendanawicz,I really hit rock bottom that night.
Mark Brendanawicz,And I mean that I literally fell to the bottom of a pit and hit a rock.
Mark Brendanawicz,"I remember laying there thinking, ""There's probably a good reason why I'm down here and single."""
Mark Brendanawicz,"And then I started thinking, ""I need morphine."""
Mark Brendanawicz,"Oh, yeah, I hear you made two male penguins very happy today."
Mark Brendanawicz,"You're making history, Knope."
Mark Brendanawicz,I like that.
Mark Brendanawicz,"Sticking your neck out, you know."
Leslie Knope,"No, I didn't stick my neck out."
Leslie Knope,It was an accident.
Mark Brendanawicz,Out of the mainstream.
Mark Brendanawicz,I think that's cool.
Leslie Knope,I'm in the mainstream.
Mark Brendanawicz,"Yeah, I know."
Leslie Knope,"No, no."
Leslie Knope,Not out of it.
Mark Brendanawicz,Social activism.
Leslie Knope,No!
Leslie Knope,Uh-uh.
Leslie Knope,People in this town don't really like their government employees being activists.
Leslie Knope,"Last year, a garbage man was suspended for wearing a Live Strong bracelet."
Jerry Gergich,"Hey, Leslie, some guy who owns a gay bar sent you a cake."
Leslie Knope,Pawnee has a gay bar?
Ron Swanson,Yeah.
Ron Swanson,The Bulge.
Ron Swanson,It's behind my house.
Leslie Knope,The Bulge is a gay bar?
Leslie Knope,"Uh, the nights I've wasted there."
Tom Haverford,"""Leslie!"""
Tom Haverford,"""Hey, girrrrrrrrl!"""
Tom Haverford,With eight R's.
Tom Haverford,"""Thank you for supporting the cause of gay marriage."""
Tom Haverford,"""You rock!"""
Tom Haverford,"""The boys at The Bulge."""
Leslie Knope,They thought that was a political gesture?
Leslie Knope,"Okay, nobody eat that cake."
Leslie Knope,Tom?
Leslie Knope,Step into my office.
Tom Haverford,That's also my office.
Leslie Knope,"Yeah, whatever."
Leslie Knope,I know that you are not gay.
Tom Haverford,"No, I'm not."
Leslie Knope,But you're effeminate.
Tom Haverford,What?
Leslie Knope,"Well, you're wearing a peach shirt with a coiled snake on it."
Tom Haverford,"Yes, 'cause it was featured in Details magazine."
Tom Haverford,And it's awesome.
Leslie Knope,Effeminate.
Leslie Knope,"Anyway, so the point is, do you think that marrying penguins made some kind of statement?"
Tom Haverford,Yes.
Tom Haverford,The statement was that you're very lonely and you need a pet.
Leslie Knope,Huh.
Jerry Gergich,Leslie?
Jerry Gergich,"They sent you Tshirts, too."
Leslie Knope,Oh!
Leslie Knope,"Wow, look, they sent us a Tshirt."
Leslie Knope,Hmmâ¦
Tom Haverford,Mine has a collar on it.
April Ludgate,There she is.
April Ludgate,Leslie!
April Ludgate,Hey!
Leslie Knope,Hey.
April Ludgate,"This is my boyfriend, Derek, and this is Derek's boyfriend, Ben."
Ben,Hi.
Leslie Knope,Hey.
Leslie Knope,Oh!
Leslie Knope,"Wait, sorry, what's the situation?"
April Ludgate,What do you mean?
Leslie Knope,How does this work?
April Ludgate,"Derek is gay, but he's straight for me, but he's gay for Ben, and Ben's really gay for Derek."
April Ludgate,And I hate Ben.
Derek,It's not that complicated.
Ben,No.
Leslie Knope,Oh.
Leslie Knope,Yeah.
Leslie Knope,Sure.
Leslie Knope,"The thing about youth culture is, I don't understand it."
Leslie Knope,So what can I do for you guys?
April Ludgate,"They just really wanted to meet you, because you're kind of like their hero now."
Leslie Knope,"Oh, oh, April, please, it was just penguins."
April Ludgate,No!
Leslie Knope,"I'm a public servant, and I'm not allowed to take a political stance."
Ben,"But you did, and it was awesome."
Derek,Yeah.
Derek,"None of the other politicians ever take a stand, and it means a lot to the whole gay community."
April Ludgate,"It does, and we're gonna have this party tomorrow night at The Bulge, and we had something to ask you."
April Ludgate,We really want you to be the guest of honor.
Leslie Knope,"Oh, my."
Derek,It'd be amazing if you came.
April Ludgate,"Yeah, you have to come."
Leslie Knope,Who made this?
April Ludgate,We did.
Derek,"Yeah, we did."
Leslie Knope,How?
April Ludgate,Photoshop.
Leslie Knope,What?
Leslie Knope,Oh!
Ben,Computers.
Donna Meagle,"Hey, why are you all dolled up?"
Leslie Knope,It's a long story.
Leslie Knope,I'm the guest of honor at this gay bar tonight.
Leslie Knope,I guess gay men are starting to like me.
Leslie Knope,I don't know.
Leslie Knope,I guess they think I'm fabulous or something.
Donna Meagle,"Well, you look good, girl."
Donna Meagle,You're gonna turn somebody tonight.
Leslie Knope,That was hands down the best interaction I've ever had with Donna.
Ron Swanson,"Leslie, this is Marcia Langman from the Society For Family Stability Foundation."
Leslie Knope,"Oh, hello."
Leslie Knope,I love your top.
Marcia Langman,"Oh, thank you so much."
Marcia Langman,I was just hoping you had a moment to discuss the events at the zoo yesterday.
Ron Swanson,"Well, I have nothing to do with this, so."
Leslie Knope,"Well, what can I do for you and those fine people at the SFSF?"
Marcia Langman,"Well, you could resign, if you're up for it."
Leslie Knope,"Oh, you're serious?"
Marcia Langman,"When you performed a marriage for gay penguins, using taxpayer money on government property, you were symbolically taking a stand in favor of the gay marriage agenda."
Leslie Knope,"Oh, I'm sorry, but hold on a second there, Marcia."
Leslie Knope,"That was not my intention, at all."
Marcia Langman,"Well, why else would you marry penguins?"
Leslie Knope,Because I firmly believed that it would be cute.
Leslie Knope,And it was.
Marcia Langman,"Leslie, are you married?"
Leslie Knope,No.
Leslie Knope,"Not yet, Marcia."
Leslie Knope,"Soon, probably."
Leslie Knope,"I have a plan, but, no, not now."
Leslie Knope,Not dating anyone yet.
Leslie Knope,Focusing on my career.
Marcia Langman,I thought so.
Marcia Langman,"So you couldn't possibly understand, but when gays marry, it ruins marriage for the rest of us."
Marcia Langman,"So, either you annul the wedding, or I'll publicly ask for your resignation."
Marcia Langman,You know what?
Marcia Langman,I'm so terrible with directions.
Marcia Langman,"If I'm headed to the parking lot, do I make a left out of here, or do I go right?"
Leslie Knope,"It's a left, yeah."
Marcia Langman,Thank you.
Leslie Knope,You're welcome.
Marcia Langman,Annul the wedding!
Ann Perkins,Hey.
Mark Brendanawicz,Hi!
Ann Perkins,"I'm supposed to meet Leslie for lunch, but she actually works, so."
Mark Brendanawicz,Ouch!
Ann Perkins,Mark was brought to my hospital the night of the accident.
Ann Perkins,He was here for a week.
Ann Perkins,"I think when his head hit the ground, it must've knocked something loose, because he's actually a pretty nice guy now."
Ann Perkins,"And Andy, after we broke up, he told me he was going to Kansas to climb mountains."
Ann Perkins,"So, I don't really know where he is."
Mark Brendanawicz,"Hey, have you seen that documentary about food yet?"
Ann Perkins,"No, I haven't."
Ann Perkins,But I heard it's really good.
Ann Perkins,I want to see it.
Mark Brendanawicz,We should go together.
Ann Perkins,What?
Ann Perkins,"Yeah, no."
Ann Perkins,I don't think so.
Ann Perkins,That would be like a date.
Mark Brendanawicz,Okay.
Mark Brendanawicz,Say no more.
Leslie Knope,Mmm.
Leslie Knope,I hate salad.
Ann Perkins,"Leslie, I don't want to ever keep secrets from you."
Leslie Knope,"Oh, me, neither."
Leslie Knope,"Look, let's invent our own secret language that only we understand."
Leslie Knope,And then we can use it around people and no one will know what we're talking about.
Ann Perkins,Okay.
Leslie Knope,Okay.
Ann Perkins,"But in the meantime, I'm just gonna tell you in English."
Ann Perkins,Mark kind of asked me out.
Ann Perkins,"He weirdly asked me to go see a movie with him, and I said no, of course, but I just I just wanted to let you know."
Leslie Knope,I'm feeling a lot of confusing things right now.
Ann Perkins,Yeah.
Ann Perkins,"No, of course you are."
Ann Perkins,And your friendship is the most important thing to me.
Ann Perkins,And he's off-limits.
Leslie Knope,Thank you.
Leslie Knope,"I just want to let you know, I was really serious about that secret language."
Ann Perkins,I know.
Leslie Knope,I can't believe this is a gay bar.
Tom Haverford,"Yeah, especially with that heterosexual cowboy greeting us on the way in."
Leslie Knope,Where should I drink now?
Tom Haverford,There's a bar on Eighth Street called Pitchers and Catchers.
Tom Haverford,You can go there.
Leslie Knope,Yeah.
Leslie Knope,Hey!
Leslie Knope,"Okay, listen."
Leslie Knope,Here's the plan.
Leslie Knope,"Our position is, we have no position."
Leslie Knope,"So let's just say, ""Thank you for the party, but we regretfully decline your offer to honor me."""
April Ludgate,"Oh, my God, I can't believe you came."
Leslie Knope,"Hi, April."
April Ludgate,Derek!
April Ludgate,It's Leslie Knope.
Derek,"Leslie Knope, you're my hero!"
Leslie Knope,Oh!
Leslie Knope,That's nice.
Ben,"Leslie, you are looking hot."
Leslie Knope,Really?
Leslie Knope,"Thank you, Ben."
Leslie Knope,I'm really enjoying this hug.
Leslie Knope,"That's so nice, but I need to tell you something."
Bartender,This one is on us.
Leslie Knope,"Well, if it's freeâ¦"
Derek,Leslie Knope!
April Ludgate,"She's Leslie Knope, and she wants to recruit you!"
Leslie Knope,"No, no, no."
Leslie Knope,"Oh, my."
Leslie Knope,Okay.
Leslie Knope,"Please, please, please, please."
Leslie Knope,Gentlemen.
Leslie Knope,"First of all, I would just like to say thank you so much for throwing me this party, especially on a night when the Colts are playing."
Extra,"We love you, Leslie!"
Leslie Knope,Okay.
Leslie Knope,This is green.
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
Leslie Knope,Okay!
Leslie Knope,"Well, I wanted to tell you that I wasn't really trying to take a stand when I married those penguins."
All,Leslie!
All,Leslie!
All,Leslie!
Leslie Knope,You're chanting my name.
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
All,Leslie!
Leslie Knope,I just have one thing to say!
Leslie Knope,Together we can change Pawnee forever!
Leslie Knope,Let's dance!
Tom Haverford,"Leslie Knope's in the building, y'all!"
Tom Haverford,Let's get wild!
Tom Haverford,"I've seen so many dudes from City Hall here tonight, it's crazy."
Tom Haverford,"But I guess they've seen me here, too."
Tom Haverford,"So, that's not great."
Ann Perkins,Hey!
Ann Perkins,Hi.
Ann Perkins,I got your text.
Ann Perkins,Is everything okay?
Leslie Knope,"Oh, yeah!"
Leslie Knope,They're having a party in my honor!
Leslie Knope,Go to the bar.
