Character,Line
Extra,"Ladies and gentlemen, the next city councilor for the great city of Pawnee Bobby Newport."
Bobby Newport,Hey.
Bobby Newport,"Thanks, guy."
Bobby Newport,"Hey, all right."
Bobby Newport,"Hi, I'm Bobby Newport."
Bobby Newport,"You know, we're two days into this campaign, and so far it's going great."
Bobby Newport,"In fact, I don't know why they call it a ""campain."""
Bobby Newport,"Because up until now it's been a ""campleasure."""
Bobby Newport,"All right, hey, why don't we line up for autographs and free Bobby bars."
Bobby Newport,Huh?
Bobby Newport,Who wants a Bobby bar?
Leslie Knope,"Bobby Newport, heir to the sweetums candy fortune."
Bobby Newport,My dad made 'em.
Leslie Knope,"He just entered the race, and he's already 70 points up in all the polls."
Leslie Knope,He is attractive and charming.
Leslie Knope,"And his family employs half the town, but so what?"
Leslie Knope,I am a lifelong government bureaucrat who's wellversed in the issues.
Leslie Knope,And those are the kind of sexy qualifications that win elections.
Bobby Newport,How's it going?
Bobby Newport,I'm Bobby Newport.
Bobby Newport,But you probably knew that already.
Leslie Knope,"Well, Mr."
Leslie Knope,"Newport, we meet at last."
Leslie Knope,I'm Leslie Knope.
Bobby Newport,"Ah, okeydoke."
Bobby Newport,So do you want me to sign that to miss lope or just Nesney?
Leslie Knope,What?
Leslie Knope,No.
Leslie Knope,Leslie's fine.
Bobby Newport,Leslie?
Ben Wyatt,"Yeah, miss Knope is a candidate for city council."
Ben Wyatt,Been calling your office trying to set up a debate.
Bobby Newport,"Oh, no, you guys are wrong."
Bobby Newport,I'm running unopposed.
Bobby Newport,"I'm pretty sure I'm running unopposed, right?"
Leslie Knope,"No, you're not running unopposed."
Leslie Knope,You've very opposed by me.
Bobby Newport,"Oh, terrific."
Bobby Newport,I love meeting people.
Bobby Newport,"I love it, yeah."
Bobby Newport,What do you guys do?
Leslie Knope,We just told you.
Leslie Knope,We're gonna be running for city council.
Bobby Newport,Great.
Bobby Newport,"Here, have a Bobby bar."
Bobby Newport,"Go ahead, my dad made 'em."
Extra,"Okay, folks."
Bobby Newport,"Hey, I'm Bobby Newport."
Leslie Knope,I think we scared him.
Bobby Newport,"Here, have a Bobby bar."
Bobby Newport,My dad made 'em.
April Ludgate,"Hey, Ann, are you still a nurse or did they fire you because you slept with all the doctors?"
Ann Perkins,You wanna try that again?
April Ludgate,"Hey, Ann, are you still a nurse?"
April Ludgate,Because Andy's not feeling well.
Ann Perkins,"What's wrong, Andy?"
Andy Dwyer,Just got a headache.
Andy Dwyer,And I'm seeing double.
Andy Dwyer,"And I got a song stuck in my head, and my teeth hurt."
Andy Dwyer,Also I'm hungry.
Ann Perkins,"Okay, well, some of those things are symptoms and some of them are just being a person."
Ann Perkins,Did you hit your head?
Andy Dwyer,No.
Andy Dwyer,"Oh, yes, technically I did smash my head area into the wall area."
April Ludgate,"Yeah, he was hanging up his gold record."
April Ludgate,"Oh, my God, are you okay?"
Andy Dwyer,"Yeah, I'm good."
Andy Dwyer,"Point is, I have a gold record."
Ann Perkins,"Well, I can help you with cuts and bruises but the other stuff you're gonna have to see a real doctor."
April Ludgate,"Hey, smart ass, we can't afford it."
Ann Perkins,"Hey, smart ass, yes, you can."
Ann Perkins,You have insurance.
Andy Dwyer,Neither of your asses are that smart because insurance is for if something bad happens to your car.
Andy Dwyer,P.S. I haven't had it in years.
Ann Perkins,"Oh, my God, we used to live together."
Andy Dwyer,"Yeah, you still got it for me."
Bobby Newport,I'm Bobby Newport.
Bobby Newport,My family owns nine square Miles of land in this town.
Bobby Newport,And isn't my family what this town's really about?
Bobby Newport,Vote Bobby Newport for city council.
Ann Perkins,That guy is everywhere.
Donna Meagle,I am not complaining.
Leslie Knope,"Well, we have to find a way to beat him."
Leslie Knope,And luckily Ben is going to announce the most amazing campaign strategy ever thought of in the entire history of western democracy.
Leslie Knope,"Go, Ben, here's your great idea."
Leslie Knope,We're all ready for it.
Leslie Knope,And start.
Leslie Knope,I'm running for office.
Leslie Knope,I'm surrounded by my friends.
Leslie Knope,My campaign manager and I are in love.
Leslie Knope,This is exactly how I dreamed it would be when I was a kid.
Leslie Knope,Except I wasn't and my campaign manager was Mr. Belvedere
Ben Wyatt,We are David.
Ben Wyatt,Newport is goliath.
Ben Wyatt,This is our slingshot.
Leslie Knope,"Yes, we'll write an inspiring oped piece."
Ben Wyatt,"No, the Pawnee Eagleton high school basketball game."
Ben Wyatt,"Now, in this town it's bigger than the super bowl."
Ben Wyatt,"We take all our money, we air a TV ad right at halftime."
Ben Wyatt,And I think we should make an attack ad against Bobby Newport.
Jerry Gergich,Oh!
Ann Perkins,That is a great idea!
Ben Wyatt,Thank you.
Ben Wyatt,Excellent.
Leslie Knope,"Yay, it's a good idea."
Ben Wyatt,"All right, great."
Ben Wyatt,So let's get to work.
Chris Traeger,Ron Swanson.
Chris Traeger,How are you?
Ron Swanson,Present.
Chris Traeger,"I have a meeting at public works, and I was thinking that maybe you might wanna sit in."
Ron Swanson,Why would you think that?
Chris Traeger,"They are working on a number of fascinating, big budget projects"
Ron Swanson,I'm very busy here.
Chris Traeger,That I am being forced to brutally cut entirely.
Ron Swanson,I can make room in my schedule.
Chris Traeger,Wonderful.
Chris Traeger,"As you know, I'm not a big fan of delivering bad news."
Ron Swanson,"Chris, it would be my absolute pleasure."
Ron Swanson,Have you considered cutting the entire fire department?
Ron Swanson,I've personally put out several local fires at no cost to the taxpayer.
Dr. Harris,Look to the left.
Dr. Harris,The right.
Dr. Harris,Whatever.
April Ludgate,Are you the kind of doctor who gets hooked on his own drugs?
April Ludgate,I bet you are.
Dr. Harris,"So, Andy, tell me what happened."
Andy Dwyer,"I was reading an encyclopedia, and I tripped or ""fell over"" and hit my head or brain helmet."
April Ludgate,"Yeah, he sneezed and smacked his head against the wall."
Dr. Harris,That sounds about right.
Dr. Harris,"Well, if it's a concussion it's extremely mild, so I wouldn't worry about it."
Dr. Harris,Anything else bothering you?
Andy Dwyer,Nope.
Dr. Harris,Okay.
Andy Dwyer,"Well, I mean, yeah, I've got a weird rash in my knee pit area."
Andy Dwyer,"And my tongue, on this side, doesn't taste anything anymore."
Andy Dwyer,"Sometimes when I walk my ankles make, like, a weird rattlesnake sound."
Dr. Harris,What else?
Andy Dwyer,Things that are far away from my eyes are fuzzy.
Andy Dwyer,"I once at a twix with the wrapper on it, and I've never seen the wrapper come out."
Andy Dwyer,Also I've swallowed every piece of gum that I've chewed for the past 25 years.
April Ludgate,Andy!
Andy Dwyer,I don't know.
Andy Dwyer,I broke my thumb on the way over here.
Andy Dwyer,Just fix me.
Dr. Harris,"Well, I can help you with the thumb."
Dr. Harris,And I'll have to give you referrals for specialists for the other thousand things.
April Ludgate,"Wow, thanks for nothing, Dr. Harris"
Dr. Harris,You're welcome.
Bobby Newport,"Hey, I'm Bobby Newport."
Bobby Newport,I'm a regular guy.
Bobby Newport,I like dogs.
Bobby Newport,"I'm here with my persian greyhound raclette, who was given to me by my buddy, the pretender to the crown of Alsace-Lorraine."
