Character,Line
Andrew Luck,"We're gonna have some fun tonight, Pawnee!"
Jim Irsay,Who is ready to play 60?
Leslie Knope,Everybody on the field!
All,Yeah!
Leslie Knope,The NFL has a campaign to try to get kids active for 60 minutes per day.
Leslie Knope,"And so we bused in a hundred lucky, little buggers from Pawnee."
Leslie Knope,And they are gonna get a chance to play with the Colts.
Leslie Knope,Oh!
Leslie Knope,"Come on, Reggie!"
Leslie Knope,I told you to run a button hook.
Reggie Wayne,"I did, Leslie."
Leslie Knope,Okay.
Leslie Knope,I guess you would know.
Ron Swanson,"A pleasure to see you again, Mr. Luck."
Ron Swanson,We met briefly last year at our friend's bachelor party.
Andrew Luck,"Oh, yeah."
Andrew Luck,Right.
Andrew Luck,How are you?
Ron Swanson,"I normally don't answer that question, but since I respect your talent, I will tell you I am fine."
April Ludgate,"Hi, I'm April."
April Ludgate,I stole your wallet.
Andrew Luck,You guys are weird.
April Ludgate,Thank you.
Robert Mathis,"What's up, girl?"
Donna Meagle,"Keep walking, 98."
Ben Wyatt,You don't even want to talk to that guy?
Ben Wyatt,He plays for the NFL.
Donna Meagle,He's a linebacker.
Donna Meagle,Skill positions only for Donna Meagle.
Tom Haverford,"I got my Colts beanie, my Colts scarf, I got the Colts grill going, and the crowning glory Colts slippies."
Adam Vinatieri,How are you going to run in those?
Tom Haverford,"""Run""?"
Tom Haverford,Tommy doesn't run.
Tom Haverford,That's your guys' job.
Tom Haverford,"Now, uh, let's go fetch this football throw, fellas."
Tom Haverford,I love sports.
Leslie Knope,"Check it out, Tom-- the Eagleton reservoir."
Leslie Knope,Isn't it stunning?
Tom Haverford,It's just a big dumb pond.
Tom Haverford,This morning I saw a YouTube clip of a little puppy riding a motorcycle.
Tom Haverford,"So my bar for ""stunning"" is pretty high."
Leslie Knope,What if I told you that this water has fluoride in it?
Tom Haverford,Then I would tell you the puppy had a little side car with a piggy in it named Hampton.
Leslie Knope,"First of all, send me a link to that video."
Leslie Knope,"But more importantly, now that we have access to the Eagleton reservoir and the water treatment supply, Pawnee is going to have fluoride in its water for the first time in our history, our oral history."
Leslie Knope,Nailed it.
Leslie Knope,Of course I'm upset that I lost the recall election.
Leslie Knope,But I'm just gonna spend the remainder of my term cramming in as many good projects as I can.
Leslie Knope,Lame duck?
Leslie Knope,Try flame duck 'cause this duck is on fire.
Tom Haverford,It's hard doing stupid government stuff now that RentaSwag's closed.
Tom Haverford,I'm a businessman.
Tom Haverford,That's what I was born to do.
Leslie Knope,"Well, look, you just got to make the most of the job that you have."
Leslie Knope,"Like, take that trash collector."
Leslie Knope,"It's not the most glamorous job in the world, but he's doing it with a smile on his face."
Leslie Knope,"Oh, my God."
Leslie Knope,He's not wearing any pants.
Leslie Knope,What's wrong with him?
Tom Haverford,Let's get out of here.
Leslie Knope,He's smiling at us!
Leslie Knope,Let's go!
Leslie Knope,Run!
Chris Traeger,"Hey, what's up guys?"
Jerry Gergich,Look what Ron made.
Jerry Gergich,It's amazing.
Ron Swanson,"Several months ago, I was on a walk and found my crib tree."
Ron Swanson,"I approached the tree, murdered it, left it to cure in my woodshop, and have begun working it into a crib for my upcoming child."
Chris Traeger,"Ron Swanson, you cannot use this crib."
Chris Traeger,You're ignoring every known crib safety standard.
Chris Traeger,It's all covered in the parenting book I'm reading.
Chris Traeger,Are you going to crawl my way?
Chris Traeger,By Lenny Kravitz.
Ron Swanson,My crib will be safe because I'm building it with my own two hands.
